bias,error-frac,errors,expressed-tpms,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded,unique sequence percentage
True,0.87939,True,1053.00000,0.89057,-19.70414,10,False,RSEM,10,75,0.89744,0.53222,True,3
True,0.87971,True,1089.00000,0.89102,-21.09526,10,False,RSEM,10,75,0.91185,0.58818,True,4
True,0.84373,True,13253.00000,0.93175,-24.08985,0,False,RSEM,10,100,0.76881,0.92785,True,0
True,0.84839,True,2203.00000,0.95046,-21.87666,0,False,RSEM,10,100,0.78348,0.94696,True,1
True,0.86882,True,1456.00000,0.94161,-25.01975,0,False,RSEM,10,100,0.78709,0.95902,True,2
True,0.87611,True,1009.00000,0.95822,-27.84136,0,False,RSEM,10,100,0.79485,0.96580,True,3
True,0.84587,True,1103.00000,0.96893,-23.74817,0,False,RSEM,10,100,0.83590,0.98113,True,4
True,0.93086,True,13074.00000,0.90878,-39.41816,10,False,RSEM,10,100,0.77887,0.76863,True,0
True,0.91522,True,2182.00000,0.91296,-29.74321,10,False,RSEM,10,100,0.84830,0.67528,True,1
True,0.91862,True,1450.00000,0.91200,-32.97113,10,False,RSEM,10,100,0.86828,0.60777,True,2
True,0.93054,True,1051.00000,0.89311,-30.76607,10,False,RSEM,10,100,0.88582,0.57369,True,3
True,0.91674,True,1105.00000,0.90504,-29.65162,10,False,RSEM,10,100,0.90317,0.61193,True,4
True,0.86045,True,13099.00000,0.90312,-23.88846,0,False,Kallisto,10,50,0.78869,0.85931,True,0
True,0.84193,True,2132.00000,0.93122,-20.24050,0,False,Kallisto,10,50,0.80488,0.89267,True,1
True,0.80930,True,1463.00000,0.95797,-17.12644,0,False,Kallisto,10,50,0.83937,0.90096,True,2
True,0.80366,True,1039.00000,0.95765,-17.83579,0,False,Kallisto,10,50,0.84986,0.91548,True,3
True,0.76426,True,1052.00000,0.96204,-15.05777,0,False,Kallisto,10,50,0.87262,0.94707,True,4
True,0.95602,True,12916.00000,0.85897,-38.53232,10,False,Kallisto,10,50,0.79700,0.67610,True,0
True,0.95495,True,2109.00000,0.86223,-30.72566,10,False,Kallisto,10,50,0.86771,0.57410,True,1
True,0.93084,True,1446.00000,0.89971,-26.91665,10,False,Kallisto,10,50,0.89765,0.53397,True,2
True,0.93721,True,1083.00000,0.86159,-26.32743,10,False,Kallisto,10,50,0.89935,0.48812,True,3
True,0.93557,True,1102.00000,0.88272,-25.31805,10,False,Kallisto,10,50,0.90653,0.56031,True,4
True,0.87098,True,13114.00000,0.90932,-24.30428,0,False,Kallisto,10,75,0.77749,0.86858,True,0
True,0.83922,True,2096.00000,0.93522,-19.18755,0,False,Kallisto,10,75,0.80916,0.89758,True,1
True,0.81677,True,1419.00000,0.93963,-19.18085,0,False,Kallisto,10,75,0.81959,0.91867,True,2
True,0.84201,True,1076.00000,0.93966,-19.32493,0,False,Kallisto,10,75,0.82900,0.93564,True,3
True,0.82042,True,1136.00000,0.96119,-18.65102,0,False,Kallisto,10,75,0.83979,0.95697,True,4
True,0.95520,True,13102.00000,0.86147,-37.42299,10,False,Kallisto,10,75,0.78721,0.68771,True,0
True,0.93149,True,2175.00000,0.86434,-28.26449,10,False,Kallisto,10,75,0.84690,0.58485,True,1
True,0.92254,True,1446.00000,0.87879,-26.06570,10,False,Kallisto,10,75,0.87206,0.53535,True,2
True,0.92593,True,1053.00000,0.87106,-23.45027,10,False,Kallisto,10,75,0.88984,0.50007,True,3
True,0.94399,True,1089.00000,0.87141,-24.71228,10,False,Kallisto,10,75,0.90725,0.57017,True,4
True,0.85867,True,13253.00000,0.90750,-23.10298,0,False,Kallisto,10,100,0.76375,0.87982,True,0
True,0.83386,True,2203.00000,0.92978,-19.69561,0,False,Kallisto,10,100,0.78529,0.90384,True,1
True,0.80495,True,1456.00000,0.92658,-18.21754,0,False,Kallisto,10,100,0.78434,0.92258,True,2
True,0.83548,True,1009.00000,0.94657,-18.44631,0,False,Kallisto,10,100,0.78394,0.93582,True,3
True,0.78694,True,1103.00000,0.96540,-15.12633,0,False,Kallisto,10,100,0.83590,0.97122,True,4
True,0.95403,True,13074.00000,0.86905,-36.27786,10,False,Kallisto,10,100,0.78759,0.69247,True,0
True,0.92759,True,2182.00000,0.87466,-27.67429,10,False,Kallisto,10,100,0.85105,0.59203,True,1
True,0.92621,True,1450.00000,0.87974,-26.48250,10,False,Kallisto,10,100,0.86966,0.54750,True,2
True,0.92198,True,1051.00000,0.87005,-23.86260,10,False,Kallisto,10,100,0.87250,0.52018,True,3
True,0.92579,True,1105.00000,0.88864,-23.59946,10,False,Kallisto,10,100,0.90860,0.56909,True,4
True,0.90060,True,13099.00000,0.92867,-32.63236,0,False,Express,10,50,0.78579,0.87824,True,0
True,0.87570,True,2132.00000,0.94032,-24.56742,0,False,Express,10,50,0.78424,0.94780,True,1
True,0.86329,True,1463.00000,0.95852,-22.93409,0,False,Express,10,50,0.83049,0.95952,True,2
True,0.87969,True,1039.00000,0.96226,-25.43672,0,False,Express,10,50,0.83927,0.96763,True,3
True,0.86977,True,1052.00000,0.96924,-22.86642,0,False,Express,10,50,0.86882,0.97210,True,4
True,0.94673,True,12916.00000,0.87874,-45.74425,10,False,Express,10,50,0.79189,0.68323,True,0
True,0.92603,True,2109.00000,0.86329,-29.89087,10,False,Express,10,50,0.85538,0.57489,True,1
True,0.91286,True,1446.00000,0.87999,-24.73636,10,False,Express,10,50,0.90041,0.50380,True,2
True,0.90951,True,1083.00000,0.87435,-21.15662,10,False,Express,10,50,0.91136,0.43863,True,3
True,0.92559,True,1102.00000,0.86897,-22.38653,10,False,Express,10,50,0.91742,0.48292,True,4
True,0.89393,True,13114.00000,0.92811,-31.18154,0,False,Express,10,75,0.77345,0.88348,True,0
True,0.87023,True,2096.00000,0.94387,-22.27827,0,False,Express,10,75,0.77672,0.95243,True,1
True,0.85060,True,1419.00000,0.94238,-23.23335,0,False,Express,10,75,0.78647,0.96686,True,2
True,0.86338,True,1076.00000,0.94555,-21.68126,0,False,Express,10,75,0.80483,0.97144,True,3
True,0.87676,True,1136.00000,0.95430,-22.67089,0,False,Express,10,75,0.82570,0.97607,True,4
True,0.94291,True,13102.00000,0.87335,-44.44021,10,False,Express,10,75,0.76935,0.69934,True,0
True,0.92460,True,2175.00000,0.86008,-28.28092,10,False,Express,10,75,0.83126,0.60909,True,1
True,0.91079,True,1446.00000,0.85161,-23.65938,10,False,Express,10,75,0.87344,0.52870,True,2
True,0.92498,True,1053.00000,0.86300,-19.28105,10,False,Express,10,75,0.88509,0.46594,True,3
True,0.91185,True,1089.00000,0.85845,-22.97404,10,False,Express,10,75,0.91368,0.51216,True,4
True,0.89021,True,13253.00000,0.92080,-30.00826,0,False,Express,10,100,0.75628,0.88637,True,0
True,0.87290,True,2203.00000,0.93152,-24.15449,0,False,Express,10,100,0.74126,0.95321,True,1
True,0.85646,True,1456.00000,0.93051,-21.99254,0,False,Express,10,100,0.75000,0.96631,True,2
True,0.87611,True,1009.00000,0.94478,-21.69347,0,False,Express,10,100,0.76412,0.97129,True,3
True,0.86491,True,1103.00000,0.95766,-18.50377,0,False,Express,10,100,0.81958,0.97934,True,4
True,0.94371,True,13074.00000,0.88009,-43.45629,10,False,Express,10,100,0.76258,0.70829,True,0
True,0.91980,True,2182.00000,0.86808,-29.61869,10,False,Express,10,100,0.81760,0.63882,True,1
True,0.89103,True,1450.00000,0.87862,-26.72509,10,False,Express,10,100,0.85310,0.55066,True,2
True,0.90580,True,1051.00000,0.84620,-19.75920,10,False,Express,10,100,0.87821,0.50290,True,3
True,0.90860,True,1105.00000,0.87687,-21.05656,10,False,Express,10,100,0.90317,0.52762,True,4
True,0.90488,True,13099.00000,0.92087,-32.80803,0,False,Sailfish,10,50,0.80960,0.88151,True,0
True,0.85741,True,2132.00000,0.93805,-21.52714,0,False,Sailfish,10,50,0.84240,0.89403,True,1
True,0.84826,True,1463.00000,0.96718,-22.05635,0,False,Sailfish,10,50,0.86945,0.91365,True,2
True,0.86429,True,1039.00000,0.96089,-24.16047,0,False,Sailfish,10,50,0.88258,0.93357,True,3
True,0.86502,True,1052.00000,0.97025,-25.46285,0,False,Sailfish,10,50,0.88498,0.95350,True,4
True,0.94890,True,12916.00000,0.87493,-45.13249,10,False,Sailfish,10,50,0.81480,0.68165,True,0
True,0.92840,True,2109.00000,0.87570,-27.55112,10,False,Sailfish,10,50,0.89379,0.54455,True,1
True,0.90387,True,1446.00000,0.89506,-25.29030,10,False,Sailfish,10,50,0.92669,0.51013,True,2
True,0.91874,True,1083.00000,0.87640,-22.51769,10,False,Sailfish,10,50,0.92705,0.47632,True,3
True,0.90835,True,1102.00000,0.88581,-25.26302,10,False,Sailfish,10,50,0.93013,0.53883,True,4
True,0.88120,True,13114.00000,0.93117,-28.74007,0,False,Sailfish,10,75,0.79823,0.89530,True,0
True,0.84160,True,2096.00000,0.94718,-15.96846,0,False,Sailfish,10,75,0.83588,0.90664,True,1
True,0.86469,True,1419.00000,0.95534,-20.56831,0,False,Sailfish,10,75,0.83721,0.93382,True,2
True,0.84201,True,1076.00000,0.95542,-21.35978,0,False,Sailfish,10,75,0.84201,0.94558,True,3
True,0.87412,True,1136.00000,0.96662,-23.52224,0,False,Sailfish,10,75,0.85387,0.96002,True,4
True,0.93703,True,13102.00000,0.88348,-41.29943,10,False,Sailfish,10,75,0.80804,0.69495,True,0
True,0.90391,True,2175.00000,0.86695,-23.66223,10,False,Sailfish,10,75,0.87586,0.56090,True,1
True,0.90802,True,1446.00000,0.87692,-20.69745,10,False,Sailfish,10,75,0.90318,0.51467,True,2
True,0.89839,True,1053.00000,0.87850,-18.83777,10,False,Sailfish,10,75,0.91168,0.48407,True,3
True,0.91276,True,1089.00000,0.87508,-25.81204,10,False,Sailfish,10,75,0.92837,0.55079,True,4
True,0.87467,True,13253.00000,0.93218,-25.48155,0,False,Sailfish,10,100,0.78367,0.91032,True,0
True,0.83386,True,2203.00000,0.94556,-16.00607,0,False,Sailfish,10,100,0.80390,0.92209,True,1
True,0.87019,True,1456.00000,0.94420,-17.74814,0,False,Sailfish,10,100,0.80975,0.94033,True,2
True,0.86224,True,1009.00000,0.95532,-19.97094,0,False,Sailfish,10,100,0.81566,0.94863,True,3
True,0.85131,True,1103.00000,0.97057,-19.48499,0,False,Sailfish,10,100,0.84950,0.97080,True,4
True,0.93613,True,13074.00000,0.89062,-39.93954,10,False,Sailfish,10,100,0.80136,0.70389,True,0
True,0.90513,True,2182.00000,0.88428,-22.61411,10,False,Sailfish,10,100,0.87672,0.57661,True,1
True,0.90000,True,1450.00000,0.89462,-22.68930,10,False,Sailfish,10,100,0.89655,0.52512,True,2
True,0.89724,True,1051.00000,0.87855,-19.40213,10,False,Sailfish,10,100,0.90105,0.50616,True,3
True,0.90679,True,1105.00000,0.89147,-22.23169,10,False,Sailfish,10,100,0.92036,0.54994,True,4
True,0.86529,True,13162.00000,0.92446,-22.27619,0,False,Cufflinks,50,50,0.88414,0.88186,False,0
True,0.83238,True,2088.00000,0.95247,-5.02558,0,False,Cufflinks,50,50,0.92385,0.90848,False,1
True,0.84808,True,1481.00000,0.96212,-5.99021,0,False,Cufflinks,50,50,0.92640,0.92704,False,2
True,0.85375,True,1094.00000,0.96058,2.35581,0,False,Cufflinks,50,50,0.94059,0.94815,False,3
True,0.83675,True,1072.00000,0.93547,0.95464,0,False,Cufflinks,50,50,0.94496,0.96818,False,4
True,0.89094,True,13057.00000,0.88955,-29.66685,10,False,Cufflinks,50,50,0.88037,0.70424,False,0
True,0.85196,True,2121.00000,0.90576,-12.79198,10,False,Cufflinks,50,50,0.94059,0.59167,False,1
True,0.84762,True,1470.00000,0.88810,-3.20919,10,False,Cufflinks,50,50,0.95918,0.59202,False,2
True,0.85714,True,1057.00000,0.90383,-0.89557,10,False,Cufflinks,50,50,0.95553,0.59374,False,3
True,0.85417,True,1104.00000,0.86904,-5.44235,10,False,Cufflinks,50,50,0.93931,0.69325,False,4
True,0.85870,True,13029.00000,0.93109,-19.90710,0,False,Cufflinks,50,75,0.87996,0.88658,False,0
True,0.85235,True,2174.00000,0.95748,-6.84678,0,False,Cufflinks,50,75,0.90800,0.90770,False,1
True,0.83864,True,1475.00000,0.95771,-2.11743,0,False,Cufflinks,50,75,0.92407,0.92655,False,2
True,0.83758,True,1059.00000,0.95520,8.09587,0,False,Cufflinks,50,75,0.94240,0.94401,False,3
True,0.86257,True,1106.00000,0.93967,2.61392,0,False,Cufflinks,50,75,0.91591,0.96418,False,4
True,0.88549,True,13021.00000,0.90465,-28.05900,10,False,Cufflinks,50,75,0.88058,0.72639,False,0
True,0.85612,True,2085.00000,0.91351,-11.78889,10,False,Cufflinks,50,75,0.92854,0.61509,False,1
True,0.84844,True,1478.00000,0.90576,-1.30209,10,False,Cufflinks,50,75,0.95196,0.59433,False,2
True,0.85054,True,1104.00000,0.90591,3.57293,10,False,Cufflinks,50,75,0.95018,0.59658,False,3
True,0.84079,True,1118.00000,0.88279,-2.00145,10,False,Cufflinks,50,75,0.94723,0.68769,False,4
True,0.87162,True,13024.00000,0.93672,-21.23979,0,False,Cufflinks,50,100,0.87093,0.89364,False,0
True,0.85439,True,2129.00000,0.96248,-7.81607,0,False,Cufflinks,50,100,0.90653,0.91679,False,1
True,0.86977,True,1459.00000,0.96897,-1.80574,0,False,Cufflinks,50,100,0.92255,0.93080,False,2
True,0.86497,True,1022.00000,0.96561,2.51229,0,False,Cufflinks,50,100,0.92172,0.94346,False,3
True,0.85973,True,1105.00000,0.96086,2.83688,0,False,Cufflinks,50,100,0.91131,0.96515,False,4
True,0.87761,True,13008.00000,0.90754,-27.38567,10,False,Cufflinks,50,100,0.86362,0.74714,False,0
True,0.84762,True,2146.00000,0.92972,-9.95675,10,False,Cufflinks,50,100,0.93103,0.64612,False,1
True,0.84178,True,1479.00000,0.90933,-1.92369,10,False,Cufflinks,50,100,0.94253,0.60349,False,2
True,0.85510,True,1049.00000,0.89501,5.72415,10,False,Cufflinks,50,100,0.95234,0.61019,False,3
True,0.86159,True,1156.00000,0.89045,1.28127,10,False,Cufflinks,50,100,0.93426,0.69367,False,4
True,0.97189,True,13162.00000,0.91938,-56.08870,0,False,Salmon,50,50,0.86112,0.86505,False,0
True,0.95019,True,2088.00000,0.95174,-46.71029,0,False,Salmon,50,50,0.91188,0.87234,False,1
True,0.95273,True,1481.00000,0.96760,-45.62316,0,False,Salmon,50,50,0.90412,0.89844,False,2
True,0.93876,True,1094.00000,0.96579,-46.39350,0,False,Salmon,50,50,0.92413,0.92251,False,3
True,0.95149,True,1072.00000,0.97059,-48.08897,0,False,Salmon,50,50,0.92164,0.94391,False,4
True,0.97687,True,13057.00000,0.85601,-64.03016,10,False,Salmon,50,50,0.84430,0.65526,False,0
True,0.96370,True,2121.00000,0.88093,-50.56904,10,False,Salmon,50,50,0.93164,0.50757,False,1
True,0.95510,True,1470.00000,0.85011,-45.26795,10,False,Salmon,50,50,0.94354,0.47747,False,2
True,0.95648,True,1057.00000,0.88560,-45.71807,10,False,Salmon,50,50,0.94607,0.44948,False,3
True,0.96649,True,1104.00000,0.85041,-47.71243,10,False,Salmon,50,50,0.94837,0.52287,False,4
True,0.96922,True,13029.00000,0.93396,-53.88615,0,False,Salmon,50,75,0.86484,0.87186,False,0
True,0.93790,True,2174.00000,0.94983,-45.76667,0,False,Salmon,50,75,0.89834,0.88489,False,1
True,0.94441,True,1475.00000,0.96487,-44.70071,0,False,Salmon,50,75,0.91797,0.91470,False,2
True,0.93862,True,1059.00000,0.97607,-43.12601,0,False,Salmon,50,75,0.93296,0.92601,False,3
True,0.94937,True,1106.00000,0.97739,-46.58172,0,False,Salmon,50,75,0.90687,0.95357,False,4
True,0.97519,True,13021.00000,0.88351,-58.77240,10,False,Salmon,50,75,0.86322,0.65543,False,0
True,0.96451,True,2085.00000,0.88703,-44.81576,10,False,Salmon,50,75,0.92758,0.50955,False,1
True,0.94317,True,1478.00000,0.88073,-42.85598,10,False,Salmon,50,75,0.94926,0.46401,False,2
True,0.94746,True,1104.00000,0.88350,-36.31867,10,False,Salmon,50,75,0.95018,0.43566,False,3
True,0.95707,True,1118.00000,0.88599,-43.27727,10,False,Salmon,50,75,0.95259,0.52001,False,4
True,0.93750,True,13024.00000,0.94669,-43.88889,0,False,Salmon,50,100,0.87108,0.87929,False,0
True,0.89760,True,2129.00000,0.96347,-33.99540,0,False,Salmon,50,100,0.90700,0.89906,False,1
True,0.89513,True,1459.00000,0.97198,-34.78564,0,False,Salmon,50,100,0.91912,0.92319,False,2
True,0.89139,True,1022.00000,0.97989,-33.47162,0,False,Salmon,50,100,0.90607,0.93190,False,3
True,0.89140,True,1105.00000,0.97634,-35.53268,0,False,Salmon,50,100,0.90769,0.95357,False,4
True,0.97355,True,13008.00000,0.88935,-57.93917,10,False,Salmon,50,100,0.85778,0.66312,False,0
True,0.94967,True,2146.00000,0.90012,-43.95059,10,False,Salmon,50,100,0.93616,0.51571,False,1
True,0.95740,True,1479.00000,0.89887,-41.82825,10,False,Salmon,50,100,0.94320,0.47168,False,2
True,0.96378,True,1049.00000,0.87970,-38.77035,10,False,Salmon,50,100,0.95806,0.44671,False,3
True,0.94377,True,1156.00000,0.88364,-44.00764,10,False,Salmon,50,100,0.95069,0.52053,False,4
True,0.80315,True,13162.00000,0.95626,-11.83043,0,False,RSEM,50,50,0.89561,0.90806,False,0
True,0.77969,True,2088.00000,0.97785,-8.02321,0,False,RSEM,50,50,0.92864,0.94155,False,1
True,0.79068,True,1481.00000,0.98427,-14.30428,0,False,RSEM,50,50,0.92370,0.95616,False,2
True,0.81079,True,1094.00000,0.98297,-17.99410,0,False,RSEM,50,50,0.93327,0.96838,False,3
True,0.79104,True,1072.00000,0.98439,-18.12577,0,False,RSEM,50,50,0.94310,0.98066,False,4
True,0.87792,True,13057.00000,0.90599,-28.64979,10,False,RSEM,50,50,0.87348,0.68146,False,0
True,0.84394,True,2121.00000,0.91295,-17.60267,10,False,RSEM,50,50,0.94201,0.53365,False,1
True,0.84694,True,1470.00000,0.88235,-15.50122,10,False,RSEM,50,50,0.96122,0.48805,False,2
True,0.88174,True,1057.00000,0.90270,-18.53976,10,False,RSEM,50,50,0.95270,0.45784,False,3
True,0.88134,True,1104.00000,0.87753,-19.28782,10,False,RSEM,50,50,0.95743,0.51983,False,4
True,0.81027,True,13029.00000,0.95781,-13.36969,0,False,RSEM,50,75,0.88986,0.91387,False,0
True,0.80543,True,2174.00000,0.97616,-10.60405,0,False,RSEM,50,75,0.90984,0.94212,False,1
True,0.79661,True,1475.00000,0.98156,-13.33895,0,False,RSEM,50,75,0.92814,0.95724,False,2
True,0.81870,True,1059.00000,0.98187,-18.15796,0,False,RSEM,50,75,0.94429,0.96598,False,3
True,0.80108,True,1106.00000,0.98030,-18.99846,0,False,RSEM,50,75,0.93400,0.98057,False,4
True,0.88426,True,13021.00000,0.91943,-29.63760,10,False,RSEM,50,75,0.87620,0.70034,False,0
True,0.86427,True,2085.00000,0.92019,-21.63625,10,False,RSEM,50,75,0.93189,0.55979,False,1
True,0.87145,True,1478.00000,0.91003,-19.20565,10,False,RSEM,50,75,0.95737,0.50254,False,2
True,0.87862,True,1104.00000,0.89350,-18.64008,10,False,RSEM,50,75,0.95109,0.46448,False,3
True,0.88283,True,1118.00000,0.90582,-20.45335,10,False,RSEM,50,75,0.96422,0.53602,False,4
True,0.82655,True,13024.00000,0.96162,-24.16426,0,False,RSEM,50,100,0.87869,0.92069,False,0
True,0.82433,True,2129.00000,0.97482,-21.23348,0,False,RSEM,50,100,0.90747,0.94531,False,1
True,0.84167,True,1459.00000,0.98144,-26.15529,0,False,RSEM,50,100,0.92118,0.95890,False,2
True,0.88356,True,1022.00000,0.98473,-30.63301,0,False,RSEM,50,100,0.91292,0.96644,False,3
True,0.85068,True,1105.00000,0.98572,-30.40136,0,False,RSEM,50,100,0.90769,0.98237,False,4
True,0.91905,True,13008.00000,0.92536,-34.13932,10,False,RSEM,50,100,0.86616,0.71916,False,0
True,0.89515,True,2146.00000,0.93938,-25.74495,10,False,RSEM,50,100,0.93476,0.58908,False,1
True,0.90264,True,1479.00000,0.91996,-25.81308,10,False,RSEM,50,100,0.94997,0.52186,False,2
True,0.91611,True,1049.00000,0.90598,-28.22414,10,False,RSEM,50,100,0.96092,0.48762,False,3
True,0.90398,True,1156.00000,0.91154,-26.52146,10,False,RSEM,50,100,0.94983,0.55549,False,4
True,0.86438,True,13162.00000,0.92955,-22.69113,0,False,Kallisto,50,50,0.88657,0.83056,False,0
True,0.80316,True,2088.00000,0.95808,-15.68283,0,False,Kallisto,50,50,0.91762,0.85979,False,1
True,0.77920,True,1481.00000,0.97489,-16.29606,0,False,Kallisto,50,50,0.92978,0.88394,False,2
True,0.82358,True,1094.00000,0.97644,-17.06165,0,False,Kallisto,50,50,0.95064,0.90413,False,3
True,0.83302,True,1072.00000,0.98472,-18.11332,0,False,Kallisto,50,50,0.95056,0.94720,False,4
True,0.95060,True,13057.00000,0.88104,-37.05278,10,False,Kallisto,50,50,0.87133,0.62053,False,0
True,0.91419,True,2121.00000,0.89726,-25.03376,10,False,Kallisto,50,50,0.94342,0.49950,False,1
True,0.91769,True,1470.00000,0.87162,-20.42442,10,False,Kallisto,50,50,0.96463,0.46647,False,2
True,0.89120,True,1057.00000,0.89678,-21.23719,10,False,Kallisto,50,50,0.95648,0.44197,False,3
True,0.91123,True,1104.00000,0.87530,-23.53396,10,False,Kallisto,50,50,0.96105,0.51556,False,4
True,0.84419,True,13029.00000,0.93300,-20.68752,0,False,Kallisto,50,75,0.88249,0.83806,False,0
True,0.80129,True,2174.00000,0.95892,-14.68023,0,False,Kallisto,50,75,0.90984,0.86782,False,1
True,0.78983,True,1475.00000,0.97622,-14.49129,0,False,Kallisto,50,75,0.92814,0.90020,False,2
True,0.80264,True,1059.00000,0.97829,-15.34959,0,False,Kallisto,50,75,0.94523,0.92473,False,3
True,0.82278,True,1106.00000,0.97767,-16.02737,0,False,Kallisto,50,75,0.92948,0.95205,False,4
True,0.94056,True,13021.00000,0.89199,-34.57015,10,False,Kallisto,50,75,0.87720,0.62287,False,0
True,0.90504,True,2085.00000,0.89905,-24.80872,10,False,Kallisto,50,75,0.93333,0.49323,False,1
True,0.89107,True,1478.00000,0.90134,-20.29236,10,False,Kallisto,50,75,0.95061,0.45003,False,2
True,0.90670,True,1104.00000,0.89059,-16.60391,10,False,Kallisto,50,75,0.95743,0.42439,False,3
True,0.87925,True,1118.00000,0.89868,-21.52560,10,False,Kallisto,50,75,0.96154,0.51421,False,4
True,0.83699,True,13024.00000,0.94035,-19.44173,0,False,Kallisto,50,100,0.87561,0.84719,False,0
True,0.78957,True,2129.00000,0.96388,-13.21598,0,False,Kallisto,50,100,0.91217,0.88040,False,1
True,0.79781,True,1459.00000,0.97737,-15.01256,0,False,Kallisto,50,100,0.91981,0.90301,False,2
True,0.80235,True,1022.00000,0.98482,-16.99085,0,False,Kallisto,50,100,0.90607,0.92823,False,3
True,0.79005,True,1105.00000,0.98440,-16.45716,0,False,Kallisto,50,100,0.91312,0.96184,False,4
True,0.93911,True,13008.00000,0.88989,-33.44125,10,False,Kallisto,50,100,0.86877,0.63045,False,0
True,0.90354,True,2146.00000,0.90795,-22.72254,10,False,Kallisto,50,100,0.93942,0.50440,False,1
True,0.89520,True,1479.00000,0.90411,-20.85686,10,False,Kallisto,50,100,0.94456,0.45611,False,2
True,0.89704,True,1049.00000,0.88457,-20.02359,10,False,Kallisto,50,100,0.96187,0.44147,False,3
True,0.89446,True,1156.00000,0.89843,-21.12588,10,False,Kallisto,50,100,0.95502,0.51457,False,4
