bias,error-frac,errors,expressed-tpms,gene transcript number,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded
True,0.89853,True,2523.00000,3,0.88656,-30.27982,10,False,RSEM,10,75,0.80341,0.68168,True
True,0.89926,True,3107.00000,4,0.86256,-31.45658,10,False,RSEM,10,75,0.77341,0.66764,True
True,0.83731,True,3522.00000,0,0.94918,-21.53994,0,False,RSEM,10,100,0.82226,0.95230,True
True,0.84963,True,5493.00000,1,0.94201,-24.05042,0,False,RSEM,10,100,0.79283,0.93550,True
True,0.85203,True,4359.00000,2,0.93423,-25.00142,0,False,RSEM,10,100,0.76302,0.93641,True
True,0.84188,True,2593.00000,3,0.93843,-24.34557,0,False,RSEM,10,100,0.75010,0.93343,True
True,0.85705,True,3057.00000,4,0.92519,-25.16476,0,False,RSEM,10,100,0.74027,0.93080,True
True,0.92451,True,3484.00000,0,0.92581,-34.87237,10,False,RSEM,10,100,0.85476,0.75117,True
True,0.92898,True,5393.00000,1,0.92112,-36.95092,10,False,RSEM,10,100,0.81272,0.73138,True
True,0.93125,True,4349.00000,2,0.90367,-37.24814,10,False,RSEM,10,100,0.79765,0.72316,True
True,0.92404,True,2475.00000,3,0.90562,-36.21240,10,False,RSEM,10,100,0.79232,0.70736,True
True,0.92439,True,3161.00000,4,0.87560,-36.65080,10,False,RSEM,10,100,0.76906,0.70514,True
True,0.77926,True,3384.00000,0,0.94345,-16.60242,0,False,Kallisto,10,50,0.86082,0.90913,True
True,0.84803,True,5422.00000,1,0.93229,-21.10715,0,False,Kallisto,10,50,0.81944,0.87577,True
True,0.85618,True,4283.00000,2,0.91404,-22.99774,0,False,Kallisto,10,50,0.79150,0.86501,True
True,0.87380,True,2607.00000,3,0.90791,-25.29584,0,False,Kallisto,10,50,0.76448,0.86253,True
True,0.87698,True,3089.00000,4,0.87423,-26.71210,0,False,Kallisto,10,50,0.75656,0.85792,True
True,0.94867,True,3448.00000,0,0.91157,-31.28653,10,False,Kallisto,10,50,0.86833,0.67455,True
True,0.94877,True,5329.00000,1,0.89099,-33.85122,10,False,Kallisto,10,50,0.84519,0.64797,True
True,0.95300,True,4319.00000,2,0.85159,-36.68774,10,False,Kallisto,10,50,0.81662,0.62909,True
True,0.95494,True,2508.00000,3,0.83508,-37.25916,10,False,Kallisto,10,50,0.80183,0.60357,True
True,0.95544,True,3052.00000,4,0.79006,-38.82513,10,False,Kallisto,10,50,0.77294,0.61062,True
True,0.81553,True,3361.00000,0,0.95289,-18.43159,0,False,Kallisto,10,75,0.84439,0.91701,True
True,0.85591,True,5455.00000,1,0.92654,-22.14439,0,False,Kallisto,10,75,0.80110,0.88572,True
True,0.86826,True,4342.00000,2,0.91875,-23.18896,0,False,Kallisto,10,75,0.78973,0.87492,True
True,0.87170,True,2541.00000,3,0.90343,-25.36368,0,False,Kallisto,10,75,0.77096,0.87371,True
True,0.88574,True,3142.00000,4,0.88577,-28.12513,0,False,Kallisto,10,75,0.73361,0.86965,True
True,0.95014,True,3470.00000,0,0.90656,-30.14448,10,False,Kallisto,10,75,0.85476,0.68152,True
True,0.94327,True,5394.00000,1,0.88170,-33.32021,10,False,Kallisto,10,75,0.82221,0.65941,True
True,0.94418,True,4371.00000,2,0.84959,-34.02177,10,False,Kallisto,10,75,0.81606,0.64029,True
True,0.95006,True,2523.00000,3,0.84357,-36.13299,10,False,Kallisto,10,75,0.79191,0.62406,True
True,0.95558,True,3107.00000,4,0.81096,-38.49874,10,False,Kallisto,10,75,0.76472,0.61456,True
True,0.81346,True,3522.00000,0,0.94100,-17.92481,0,False,Kallisto,10,100,0.82368,0.92175,True
True,0.84089,True,5493.00000,1,0.92712,-20.79729,0,False,Kallisto,10,100,0.78755,0.89370,True
True,0.86258,True,4359.00000,2,0.91407,-22.62263,0,False,Kallisto,10,100,0.75866,0.88961,True
True,0.84458,True,2593.00000,3,0.90634,-23.30510,0,False,Kallisto,10,100,0.74624,0.88197,True
True,0.87210,True,3057.00000,4,0.88672,-25.03283,0,False,Kallisto,10,100,0.73209,0.88238,True
True,0.93886,True,3484.00000,0,0.90364,-30.09765,10,False,Kallisto,10,100,0.85964,0.68372,True
True,0.94604,True,5393.00000,1,0.88044,-33.06700,10,False,Kallisto,10,100,0.81773,0.65967,True
True,0.94504,True,4349.00000,2,0.86565,-34.12009,10,False,Kallisto,10,100,0.80639,0.65046,True
True,0.94424,True,2475.00000,3,0.86724,-34.34409,10,False,Kallisto,10,100,0.79960,0.63266,True
True,0.95286,True,3161.00000,4,0.82946,-35.17038,10,False,Kallisto,10,100,0.77349,0.62785,True
True,0.89569,True,3384.00000,0,0.95355,-28.17950,0,False,Express,10,50,0.84545,0.93542,True
True,0.88602,True,5422.00000,1,0.94515,-29.41484,0,False,Express,10,50,0.80800,0.91172,True
True,0.89307,True,4283.00000,2,0.93582,-30.99506,0,False,Express,10,50,0.78170,0.89725,True
True,0.88339,True,2607.00000,3,0.92894,-31.98137,0,False,Express,10,50,0.76525,0.89481,True
True,0.90418,True,3089.00000,4,0.90889,-32.05113,0,False,Express,10,50,0.77080,0.86642,True
True,0.93416,True,3448.00000,0,0.91186,-38.93671,10,False,Express,10,50,0.85934,0.64814,True
True,0.93714,True,5329.00000,1,0.89214,-39.96440,10,False,Express,10,50,0.83468,0.64325,True
True,0.94142,True,4319.00000,2,0.86364,-40.28394,10,False,Express,10,50,0.80783,0.63460,True
True,0.93860,True,2508.00000,3,0.84894,-39.47107,10,False,Express,10,50,0.80622,0.60570,True
True,0.94069,True,3052.00000,4,0.82003,-43.07093,10,False,Express,10,50,0.78965,0.61076,True
True,0.87444,True,3361.00000,0,0.95595,-25.44658,0,False,Express,10,75,0.82505,0.93642,True
True,0.88231,True,5455.00000,1,0.93778,-28.46462,0,False,Express,10,75,0.78790,0.91511,True
True,0.88254,True,4342.00000,2,0.93437,-28.70242,0,False,Express,10,75,0.77338,0.90130,True
True,0.89374,True,2541.00000,3,0.91727,-29.07234,0,False,Express,10,75,0.75482,0.90172,True
True,0.89879,True,3142.00000,4,0.91371,-31.59180,0,False,Express,10,75,0.74602,0.87915,True
True,0.93487,True,3470.00000,0,0.90259,-37.69810,10,False,Express,10,75,0.84265,0.66513,True
True,0.93697,True,5394.00000,1,0.87587,-39.63760,10,False,Express,10,75,0.80367,0.66593,True
True,0.93251,True,4371.00000,2,0.85906,-38.71587,10,False,Express,10,75,0.79387,0.65310,True
True,0.94411,True,2523.00000,3,0.84610,-40.29178,10,False,Express,10,75,0.78399,0.64018,True
True,0.93112,True,3107.00000,4,0.82390,-42.75070,10,False,Express,10,75,0.76312,0.62018,True
True,0.87791,True,3522.00000,0,0.94312,-25.28609,0,False,Express,10,100,0.80466,0.93422,True
True,0.87730,True,5493.00000,1,0.93506,-27.09454,0,False,Express,10,100,0.77571,0.91306,True
True,0.88117,True,4359.00000,2,0.91985,-27.98442,0,False,Express,10,100,0.73847,0.91063,True
True,0.89549,True,2593.00000,3,0.91823,-29.11434,0,False,Express,10,100,0.73583,0.90071,True
True,0.89369,True,3057.00000,4,0.90801,-29.34751,0,False,Express,10,100,0.71999,0.88711,True
True,0.93226,True,3484.00000,0,0.89607,-36.42128,10,False,Express,10,100,0.83898,0.66656,True
True,0.93454,True,5393.00000,1,0.88327,-38.48812,10,False,Express,10,100,0.78806,0.67520,True
True,0.93079,True,4349.00000,2,0.86744,-38.54770,10,False,Express,10,100,0.78593,0.67289,True
True,0.94061,True,2475.00000,3,0.87447,-39.49027,10,False,Express,10,100,0.77899,0.65609,True
True,0.92661,True,3161.00000,4,0.84313,-38.63451,10,False,Express,10,100,0.75704,0.64853,True
True,0.89332,True,3384.00000,0,0.95686,-29.55141,0,False,Sailfish,10,50,0.87470,0.93290,True
True,0.89211,True,5422.00000,1,0.94399,-30.61475,0,False,Sailfish,10,50,0.83549,0.90086,True
True,0.88723,True,4283.00000,2,0.93187,-29.18431,0,False,Sailfish,10,50,0.81929,0.88292,True
True,0.88569,True,2607.00000,3,0.92195,-29.95697,0,False,Sailfish,10,50,0.80207,0.87458,True
True,0.89382,True,3089.00000,4,0.88866,-30.81977,0,False,Sailfish,10,50,0.78699,0.86193,True
True,0.93794,True,3448.00000,0,0.91622,-40.32315,10,False,Sailfish,10,50,0.88196,0.68396,True
True,0.94183,True,5329.00000,1,0.90281,-39.93114,10,False,Sailfish,10,50,0.86939,0.64718,True
True,0.93563,True,4319.00000,2,0.86595,-39.37627,10,False,Sailfish,10,50,0.83700,0.62330,True
True,0.93660,True,2508.00000,3,0.84582,-38.45108,10,False,Sailfish,10,50,0.82616,0.59184,True
True,0.94168,True,3052.00000,4,0.80904,-41.41494,10,False,Sailfish,10,50,0.79194,0.59980,True
True,0.86730,True,3361.00000,0,0.96473,-25.13436,0,False,Sailfish,10,75,0.85421,0.93885,True
True,0.87058,True,5455.00000,1,0.94263,-26.29023,0,False,Sailfish,10,75,0.81888,0.91242,True
True,0.87886,True,4342.00000,2,0.93882,-26.08258,0,False,Sailfish,10,75,0.81207,0.89618,True
True,0.87367,True,2541.00000,3,0.92452,-26.14306,0,False,Sailfish,10,75,0.80047,0.89055,True
True,0.87397,True,3142.00000,4,0.91270,-27.57799,0,False,Sailfish,10,75,0.75939,0.88581,True
True,0.93660,True,3470.00000,0,0.91759,-35.49722,10,False,Sailfish,10,75,0.87579,0.68876,True
True,0.92974,True,5394.00000,1,0.89257,-35.89518,10,False,Sailfish,10,75,0.84131,0.66467,True
True,0.92633,True,4371.00000,2,0.87174,-35.50468,10,False,Sailfish,10,75,0.83802,0.63748,True
True,0.92152,True,2523.00000,3,0.85679,-36.24718,10,False,Sailfish,10,75,0.82679,0.61533,True
True,0.91954,True,3107.00000,4,0.83034,-37.19302,10,False,Sailfish,10,75,0.78629,0.60063,True
True,0.87337,True,3522.00000,0,0.95663,-23.51252,0,False,Sailfish,10,100,0.83589,0.94478,True
True,0.85800,True,5493.00000,1,0.94650,-23.14165,0,False,Sailfish,10,100,0.81085,0.92162,True
True,0.87153,True,4359.00000,2,0.93521,-23.50911,0,False,Sailfish,10,100,0.77793,0.91671,True
True,0.86464,True,2593.00000,3,0.92975,-23.37379,0,False,Sailfish,10,100,0.76899,0.90717,True
True,0.87504,True,3057.00000,4,0.91448,-23.37323,0,False,Sailfish,10,100,0.75662,0.90330,True
True,0.92250,True,3484.00000,0,0.91656,-35.10195,10,False,Sailfish,10,100,0.87084,0.69222,True
True,0.92750,True,5393.00000,1,0.90325,-36.16166,10,False,Sailfish,10,100,0.83293,0.66600,True
True,0.92481,True,4349.00000,2,0.88164,-34.50158,10,False,Sailfish,10,100,0.82663,0.65006,True
True,0.92768,True,2475.00000,3,0.87956,-33.76974,10,False,Sailfish,10,100,0.81859,0.63042,True
True,0.92692,True,3161.00000,4,0.84626,-32.38739,10,False,Sailfish,10,100,0.79310,0.62535,True
True,0.84822,True,3459.00000,0,0.92743,-20.35684,0,False,Cufflinks,50,50,0.91211,0.94058,False
True,0.85409,True,5469.00000,1,0.94995,-14.19283,0,False,Cufflinks,50,50,0.91443,0.90625,False
True,0.85865,True,4273.00000,2,0.93036,-15.11950,0,False,Cufflinks,50,50,0.90335,0.88746,False
True,0.84986,True,2591.00000,3,0.93161,-15.69032,0,False,Cufflinks,50,50,0.89348,0.87487,False
True,0.88180,True,3105.00000,4,0.91154,-20.85987,0,False,Cufflinks,50,50,0.85314,0.86534,False
True,0.87141,True,3414.00000,0,0.90612,-26.37148,10,False,Cufflinks,50,50,0.91447,0.78549,False
True,0.86068,True,5419.00000,1,0.91040,-20.44361,10,False,Cufflinks,50,50,0.91345,0.69557,False
True,0.87615,True,4231.00000,2,0.89046,-20.57099,10,False,Cufflinks,50,50,0.90688,0.65192,False
True,0.89794,True,2616.00000,3,0.88708,-21.40266,10,False,Cufflinks,50,50,0.89450,0.61878,False
True,0.90764,True,3129.00000,4,0.83087,-27.13943,10,False,Cufflinks,50,50,0.86226,0.60137,False
True,0.85534,True,3491.00000,0,0.93300,-17.50467,0,False,Cufflinks,50,75,0.90604,0.93961,False
True,0.85522,True,5436.00000,1,0.94841,-12.14096,0,False,Cufflinks,50,75,0.89680,0.91068,False
True,0.84730,True,4237.00000,2,0.93683,-11.72232,0,False,Cufflinks,50,75,0.90087,0.89026,False
True,0.85446,True,2611.00000,3,0.93807,-14.10001,0,False,Cufflinks,50,75,0.88625,0.88191,False
True,0.86799,True,3068.00000,4,0.92527,-18.41668,0,False,Cufflinks,50,75,0.86180,0.86524,False
True,0.86986,True,3450.00000,0,0.91937,-24.32743,10,False,Cufflinks,50,75,0.91536,0.78244,False
True,0.86442,True,5377.00000,1,0.91895,-20.24388,10,False,Cufflinks,50,75,0.90850,0.71578,False
True,0.87074,True,4340.00000,2,0.90462,-18.57160,10,False,Cufflinks,50,75,0.90138,0.67555,False
True,0.88138,True,2546.00000,3,0.89811,-20.25052,10,False,Cufflinks,50,75,0.89317,0.64182,False
True,0.89751,True,3093.00000,4,0.85625,-22.76131,10,False,Cufflinks,50,75,0.86906,0.62762,False
True,0.86653,True,3364.00000,0,0.95257,-18.26540,0,False,Cufflinks,50,100,0.90398,0.94242,False
True,0.86278,True,5422.00000,1,0.95324,-14.24601,0,False,Cufflinks,50,100,0.89450,0.91220,False
True,0.86702,True,4309.00000,2,0.94078,-12.44727,0,False,Cufflinks,50,100,0.88605,0.89769,False
True,0.87342,True,2536.00000,3,0.93489,-16.73010,0,False,Cufflinks,50,100,0.86909,0.88804,False
True,0.87838,True,3108.00000,4,0.93640,-18.61441,0,False,Cufflinks,50,100,0.85425,0.88204,False
True,0.86317,True,3486.00000,0,0.91527,-21.99166,10,False,Cufflinks,50,100,0.91107,0.79561,False
True,0.85313,True,5406.00000,1,0.91783,-18.21629,10,False,Cufflinks,50,100,0.89993,0.73385,False
True,0.87308,True,4286.00000,2,0.90836,-19.15300,10,False,Cufflinks,50,100,0.88147,0.69497,False
True,0.87400,True,2627.00000,3,0.91150,-18.98678,10,False,Cufflinks,50,100,0.88847,0.67496,False
True,0.89482,True,3033.00000,4,0.86824,-24.24302,10,False,Cufflinks,50,100,0.84141,0.64727,False
True,0.96993,True,3459.00000,0,0.96966,-53.81987,0,False,Salmon,50,50,0.89477,0.92890,False
True,0.96581,True,5469.00000,1,0.95154,-52.80172,0,False,Salmon,50,50,0.89029,0.88875,False
True,0.96115,True,4273.00000,2,0.91808,-52.90067,0,False,Salmon,50,50,0.88252,0.86413,False
True,0.96449,True,2591.00000,3,0.91936,-53.47603,0,False,Salmon,50,50,0.86646,0.84814,False
True,0.96329,True,3105.00000,4,0.88286,-55.05598,0,False,Salmon,50,50,0.83607,0.83689,False
True,0.97569,True,3414.00000,0,0.91029,-60.60610,10,False,Salmon,50,50,0.89836,0.67974,False
True,0.97232,True,5419.00000,1,0.88563,-60.01597,10,False,Salmon,50,50,0.88024,0.62017,False
True,0.97377,True,4231.00000,2,0.85061,-58.57366,10,False,Salmon,50,50,0.87970,0.59431,False
True,0.96827,True,2616.00000,3,0.83790,-58.15033,10,False,Salmon,50,50,0.87156,0.56197,False
True,0.96772,True,3129.00000,4,0.76093,-59.67327,10,False,Salmon,50,50,0.82934,0.54920,False
True,0.96849,True,3491.00000,0,0.96602,-52.35147,0,False,Salmon,50,75,0.89058,0.92804,False
True,0.96542,True,5436.00000,1,0.95818,-50.66703,0,False,Salmon,50,75,0.88006,0.89880,False
True,0.95421,True,4237.00000,2,0.94357,-50.76425,0,False,Salmon,50,75,0.88600,0.87826,False
True,0.95749,True,2611.00000,3,0.92442,-50.72971,0,False,Salmon,50,75,0.87514,0.85906,False
True,0.95567,True,3068.00000,4,0.90384,-51.71901,0,False,Salmon,50,75,0.85854,0.84119,False
True,0.97681,True,3450.00000,0,0.92613,-55.95958,10,False,Salmon,50,75,0.90493,0.66538,False
True,0.97043,True,5377.00000,1,0.90031,-55.04108,10,False,Salmon,50,75,0.89511,0.62339,False
True,0.96429,True,4340.00000,2,0.88156,-52.73910,10,False,Salmon,50,75,0.89332,0.59306,False
True,0.96701,True,2546.00000,3,0.85881,-51.66710,10,False,Salmon,50,75,0.88531,0.56526,False
True,0.96476,True,3093.00000,4,0.81173,-52.96249,10,False,Salmon,50,75,0.84869,0.54917,False
True,0.93460,True,3364.00000,0,0.97506,-42.30809,0,False,Salmon,50,100,0.90071,0.93490,False
True,0.92512,True,5422.00000,1,0.96634,-41.05772,0,False,Salmon,50,100,0.89026,0.90259,False
True,0.92086,True,4309.00000,2,0.94918,-40.30883,0,False,Salmon,50,100,0.88420,0.88228,False
True,0.92114,True,2536.00000,3,0.94100,-40.53443,0,False,Salmon,50,100,0.87539,0.86925,False
True,0.91988,True,3108.00000,4,0.92671,-41.32364,0,False,Salmon,50,100,0.85553,0.85975,False
True,0.96959,True,3486.00000,0,0.92418,-55.46860,10,False,Salmon,50,100,0.90792,0.67307,False
True,0.96966,True,5406.00000,1,0.90375,-54.07106,10,False,Salmon,50,100,0.89493,0.62924,False
True,0.96757,True,4286.00000,2,0.88775,-52.69948,10,False,Salmon,50,100,0.87961,0.59508,False
True,0.96079,True,2627.00000,3,0.87781,-50.50537,10,False,Salmon,50,100,0.88238,0.58527,False
True,0.96505,True,3033.00000,4,0.82261,-52.69503,10,False,Salmon,50,100,0.84899,0.55555,False
True,0.77884,True,3459.00000,0,0.97638,-9.84718,0,False,RSEM,50,50,0.92888,0.94498,False
True,0.79210,True,5469.00000,1,0.97035,-12.82305,0,False,RSEM,50,50,0.92010,0.92627,False
True,0.81020,True,4273.00000,2,0.96133,-12.72852,0,False,RSEM,50,50,0.90569,0.91788,False
True,0.79120,True,2591.00000,3,0.95749,-11.87949,0,False,RSEM,50,50,0.89888,0.91571,False
True,0.82673,True,3105.00000,4,0.94557,-14.66988,0,False,RSEM,50,50,0.86409,0.90757,False
True,0.85442,True,3414.00000,0,0.92582,-22.22211,10,False,RSEM,50,50,0.92531,0.67682,False
True,0.86750,True,5419.00000,1,0.91475,-25.78294,10,False,RSEM,50,50,0.90386,0.63854,False
True,0.87639,True,4231.00000,2,0.89907,-25.62058,10,False,RSEM,50,50,0.89861,0.62083,False
True,0.87232,True,2616.00000,3,0.90038,-24.50516,10,False,RSEM,50,50,0.88723,0.59706,False
True,0.89326,True,3129.00000,4,0.85438,-28.29062,10,False,RSEM,50,50,0.86290,0.58963,False
True,0.78803,True,3491.00000,0,0.97122,-12.00157,0,False,RSEM,50,75,0.92610,0.94632,False
True,0.81604,True,5436.00000,1,0.96688,-14.92407,0,False,RSEM,50,75,0.90563,0.93056,False
True,0.81709,True,4237.00000,2,0.96919,-14.63567,0,False,RSEM,50,75,0.90347,0.92266,False
True,0.81080,True,2611.00000,3,0.95628,-12.23303,0,False,RSEM,50,75,0.89200,0.92066,False
True,0.80508,True,3068.00000,4,0.95364,-13.93919,0,False,RSEM,50,75,0.86734,0.91228,False
True,0.87188,True,3450.00000,0,0.93723,-25.00132,10,False,RSEM,50,75,0.92667,0.68447,False
True,0.87893,True,5377.00000,1,0.92747,-27.71781,10,False,RSEM,50,75,0.90422,0.65935,False
True,0.88226,True,4340.00000,2,0.91709,-26.71128,10,False,RSEM,50,75,0.89816,0.63994,False
True,0.87824,True,2546.00000,3,0.90906,-26.85516,10,False,RSEM,50,75,0.89199,0.62249,False
True,0.89298,True,3093.00000,4,0.87170,-28.69691,10,False,RSEM,50,75,0.86227,0.61023,False
True,0.81718,True,3364.00000,0,0.97970,-24.34371,0,False,RSEM,50,100,0.91350,0.95281,False
True,0.83825,True,5422.00000,1,0.97421,-26.36508,0,False,RSEM,50,100,0.89745,0.93373,False
True,0.83430,True,4309.00000,2,0.96442,-24.53017,0,False,RSEM,50,100,0.88744,0.92655,False
True,0.83715,True,2536.00000,3,0.95680,-22.65536,0,False,RSEM,50,100,0.87658,0.92709,False
True,0.82979,True,3108.00000,4,0.95503,-25.12346,0,False,RSEM,50,100,0.85907,0.92129,False
True,0.90534,True,3486.00000,0,0.94296,-29.70701,10,False,RSEM,50,100,0.91882,0.70610,False
True,0.91287,True,5406.00000,1,0.93199,-32.62184,10,False,RSEM,50,100,0.89900,0.68048,False
True,0.91764,True,4286.00000,2,0.92157,-31.84644,10,False,RSEM,50,100,0.88264,0.65893,False
True,0.91131,True,2627.00000,3,0.91857,-30.81338,10,False,RSEM,50,100,0.89037,0.64782,False
True,0.92285,True,3033.00000,4,0.89262,-32.78217,10,False,RSEM,50,100,0.85691,0.62554,False
True,0.82972,True,3459.00000,0,0.97045,-18.69816,0,False,Kallisto,50,50,0.93264,0.89435,False
True,0.83745,True,5469.00000,1,0.95574,-20.22254,0,False,Kallisto,50,50,0.91607,0.85323,False
True,0.84882,True,4273.00000,2,0.93586,-21.14038,0,False,Kallisto,50,50,0.89562,0.83673,False
True,0.85450,True,2591.00000,3,0.92705,-21.28478,0,False,Kallisto,50,50,0.89155,0.83072,False
True,0.87311,True,3105.00000,4,0.90578,-23.85829,0,False,Kallisto,50,50,0.85282,0.82370,False
True,0.94523,True,3414.00000,0,0.91724,-31.98508,10,False,Kallisto,50,50,0.92443,0.64495,False
True,0.93320,True,5419.00000,1,0.89398,-32.95965,10,False,Kallisto,50,50,0.90496,0.58921,False
True,0.93713,True,4231.00000,2,0.87704,-33.02201,10,False,Kallisto,50,50,0.89861,0.56787,False
True,0.93540,True,2616.00000,3,0.87314,-33.06594,10,False,Kallisto,50,50,0.88570,0.53930,False
True,0.94343,True,3129.00000,4,0.82409,-34.87875,10,False,Kallisto,50,50,0.85938,0.53496,False
True,0.81295,True,3491.00000,0,0.95676,-17.65445,0,False,Kallisto,50,75,0.92409,0.90052,False
True,0.82745,True,5436.00000,1,0.95061,-18.87765,0,False,Kallisto,50,75,0.90140,0.86522,False
True,0.83998,True,4237.00000,2,0.94743,-19.68932,0,False,Kallisto,50,75,0.89615,0.84812,False
True,0.83646,True,2611.00000,3,0.93497,-18.26734,0,False,Kallisto,50,75,0.88817,0.84042,False
True,0.84322,True,3068.00000,4,0.92545,-20.57951,0,False,Kallisto,50,75,0.85789,0.82553,False
True,0.92957,True,3450.00000,0,0.92550,-30.03779,10,False,Kallisto,50,75,0.92290,0.63351,False
True,0.92561,True,5377.00000,1,0.91104,-31.11640,10,False,Kallisto,50,75,0.90645,0.59106,False
True,0.92005,True,4340.00000,2,0.88943,-30.61775,10,False,Kallisto,50,75,0.89908,0.56754,False
True,0.93519,True,2546.00000,3,0.87702,-30.23470,10,False,Kallisto,50,75,0.89081,0.54191,False
True,0.93016,True,3093.00000,4,0.83719,-31.91609,10,False,Kallisto,50,75,0.86550,0.53461,False
True,0.80143,True,3364.00000,0,0.97098,-17.17430,0,False,Kallisto,50,100,0.91677,0.90970,False
True,0.82387,True,5422.00000,1,0.96128,-18.35472,0,False,Kallisto,50,100,0.89893,0.87168,False
True,0.82038,True,4309.00000,2,0.94677,-17.90027,0,False,Kallisto,50,100,0.88698,0.85494,False
True,0.83399,True,2536.00000,3,0.93998,-18.07624,0,False,Kallisto,50,100,0.87539,0.85277,False
True,0.84492,True,3108.00000,4,0.92777,-19.91159,0,False,Kallisto,50,100,0.84395,0.83736,False
True,0.92427,True,3486.00000,0,0.92025,-29.01297,10,False,Kallisto,50,100,0.92398,0.63874,False
True,0.92804,True,5406.00000,1,0.90338,-29.97220,10,False,Kallisto,50,100,0.90252,0.59929,False
True,0.92487,True,4286.00000,2,0.88750,-30.26285,10,False,Kallisto,50,100,0.88847,0.56905,False
True,0.91778,True,2627.00000,3,0.88508,-29.24289,10,False,Kallisto,50,100,0.88390,0.56305,False
True,0.93637,True,3033.00000,4,0.84833,-31.39999,10,False,Kallisto,50,100,0.85625,0.54347,False
