bias,error-frac,errors,expressed-tpms,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded,transcript length
True,0.91867,True,8054.00000,0.90680,-27.13383,10,True,Salmon,10,75,0.78892,0.79052,True,1
True,0.97967,True,5953.00000,0.88448,-48.03944,10,True,Salmon,10,75,0.78078,0.76562,True,2
True,0.98166,True,3163.00000,0.85583,-51.45857,10,True,Salmon,10,75,0.79798,0.65266,True,3
True,0.96298,True,1729.00000,0.97308,27.62615,0,True,Salmon,10,100,0.72585,0.98239,True,0
True,0.72680,True,8243.00000,0.94457,-14.48793,0,True,Salmon,10,100,0.71709,0.97343,True,1
True,0.97558,True,5937.00000,0.92776,-35.10461,0,True,Salmon,10,100,0.75543,0.95590,True,2
True,0.98570,True,3077.00000,0.88934,-40.02767,0,True,Salmon,10,100,0.79038,0.90887,True,3
True,0.76012,True,1705.00000,0.92694,3.11736,10,True,Salmon,10,100,0.76188,0.80754,True,0
True,0.92770,True,8077.00000,0.90438,-28.94464,10,True,Salmon,10,100,0.75944,0.79624,True,1
True,0.98236,True,5840.00000,0.88083,-48.97152,10,True,Salmon,10,100,0.77945,0.77003,True,2
True,0.98011,True,3016.00000,0.84558,-52.39759,10,True,Salmon,10,100,0.79642,0.65805,True,3
True,0.96044,True,1744.00000,0.98454,28.49743,0,True,RSEM,10,50,0.81594,0.97972,True,0
True,0.65702,True,8193.00000,0.97763,-12.46409,0,True,RSEM,10,50,0.81069,0.96951,True,1
True,0.97808,True,5932.00000,0.93972,-36.36511,0,True,RSEM,10,50,0.82451,0.96000,True,2
True,0.99304,True,3161.00000,0.91898,-42.02259,0,True,RSEM,10,50,0.81968,0.96551,True,3
True,0.69925,True,1729.00000,0.97163,6.12031,10,True,RSEM,10,50,0.79410,0.93606,True,0
True,0.92207,True,8148.00000,0.95906,-26.66814,10,True,RSEM,10,50,0.81505,0.89819,True,1
True,0.98547,True,5711.00000,0.92314,-47.09091,10,True,RSEM,10,50,0.81072,0.84222,True,2
True,0.98529,True,3128.00000,0.88242,-51.14921,10,True,RSEM,10,50,0.81809,0.77939,True,3
True,0.82178,True,1818.00000,0.97625,14.45547,0,True,RSEM,10,75,0.77118,0.98296,True,0
True,0.78142,True,8075.00000,0.97147,-21.83497,0,True,RSEM,10,75,0.77077,0.97283,True,1
True,0.98245,True,5812.00000,0.94263,-42.54161,0,True,RSEM,10,75,0.79353,0.96377,True,2
True,0.99679,True,3120.00000,0.91215,-47.43476,0,True,RSEM,10,75,0.78974,0.96548,True,3
True,0.82568,True,1698.00000,0.97819,15.20510,10,True,RSEM,10,75,0.79093,0.94783,True,0
True,0.78532,True,8054.00000,0.96078,-20.96144,10,True,RSEM,10,75,0.78222,0.91000,True,1
True,0.98051,True,5953.00000,0.91657,-42.43892,10,True,RSEM,10,75,0.78397,0.85497,True,2
True,0.98419,True,3163.00000,0.87712,-46.96232,10,True,RSEM,10,75,0.79165,0.79821,True,3
True,0.96530,True,1729.00000,0.97594,27.08880,0,True,RSEM,10,100,0.72932,0.98336,True,0
True,0.68616,True,8243.00000,0.96842,-12.88224,0,True,RSEM,10,100,0.74366,0.97280,True,1
True,0.97709,True,5937.00000,0.93375,-35.58689,0,True,RSEM,10,100,0.75964,0.96532,True,2
True,0.98830,True,3077.00000,0.89571,-41.17745,0,True,RSEM,10,100,0.78616,0.96536,True,3
True,0.93666,True,1705.00000,0.96783,20.10786,10,True,RSEM,10,100,0.73666,0.95553,True,0
True,0.72056,True,8077.00000,0.95528,-16.56263,10,True,RSEM,10,100,0.74669,0.91605,True,1
True,0.97894,True,5840.00000,0.91540,-38.91206,10,True,RSEM,10,100,0.77688,0.86612,True,2
True,0.98176,True,3016.00000,0.86626,-43.60275,10,True,RSEM,10,100,0.78448,0.81173,True,3
True,0.96732,True,1744.00000,0.98004,36.07779,0,True,Kallisto,10,50,0.80619,0.97866,True,0
True,0.67179,True,8193.00000,0.97191,-6.41301,0,True,Kallisto,10,50,0.80129,0.96854,True,1
True,0.96612,True,5932.00000,0.93196,-31.73569,0,True,Kallisto,10,50,0.81372,0.95726,True,2
True,0.99019,True,3161.00000,0.90554,-38.11642,0,True,Kallisto,10,50,0.81208,0.95994,True,3
True,0.73569,True,1729.00000,0.91190,3.06408,10,True,Kallisto,10,50,0.81319,0.77393,True,0
True,0.94661,True,8148.00000,0.91184,-30.44417,10,True,Kallisto,10,50,0.81615,0.76994,True,1
True,0.98231,True,5711.00000,0.88108,-51.23894,10,True,Kallisto,10,50,0.79881,0.76077,True,2
True,0.97954,True,3128.00000,0.84101,-54.22223,10,True,Kallisto,10,50,0.81522,0.68730,True,3
True,0.97745,True,1818.00000,0.97446,34.91655,0,True,Kallisto,10,75,0.76458,0.98189,True,0
True,0.69808,True,8075.00000,0.97026,-7.03347,0,True,Kallisto,10,75,0.76706,0.97133,True,1
True,0.96438,True,5812.00000,0.93981,-31.42321,0,True,Kallisto,10,75,0.78837,0.96096,True,2
True,0.98686,True,3120.00000,0.91043,-37.16641,0,True,Kallisto,10,75,0.80385,0.96056,True,3
True,0.73969,True,1698.00000,0.93594,8.29567,10,True,Kallisto,10,75,0.81684,0.79264,True,0
True,0.91954,True,8054.00000,0.91615,-26.48434,10,True,Kallisto,10,75,0.79911,0.78492,True,1
True,0.98068,True,5953.00000,0.88163,-48.02602,10,True,Kallisto,10,75,0.77658,0.76878,True,2
True,0.98356,True,3163.00000,0.85338,-51.76002,10,True,Kallisto,10,75,0.79387,0.69199,True,3
True,0.97571,True,1729.00000,0.97427,34.37832,0,True,Kallisto,10,100,0.72817,0.98168,True,0
True,0.70035,True,8243.00000,0.96757,-6.98373,0,True,Kallisto,10,100,0.74160,0.97081,True,1
True,0.96783,True,5937.00000,0.93251,-31.41425,0,True,Kallisto,10,100,0.75863,0.96263,True,2
True,0.98440,True,3077.00000,0.89670,-37.58058,0,True,Kallisto,10,100,0.79201,0.96001,True,3
True,0.76129,True,1705.00000,0.92726,4.83951,10,True,Kallisto,10,100,0.76422,0.80411,True,0
True,0.92002,True,8077.00000,0.91304,-26.97235,10,True,Kallisto,10,100,0.76897,0.78897,True,1
True,0.98202,True,5840.00000,0.88175,-48.18028,10,True,Kallisto,10,100,0.77534,0.77575,True,2
True,0.97712,True,3016.00000,0.84578,-51.76588,10,True,Kallisto,10,100,0.79377,0.69681,True,3
True,0.97420,True,1744.00000,0.96337,44.08523,0,True,Express,10,50,0.77466,0.99586,True,0
True,0.75735,True,8193.00000,0.95680,-4.46208,0,True,Express,10,50,0.76639,0.98315,True,1
True,0.92987,True,5932.00000,0.95132,-27.68872,0,True,Express,10,50,0.84541,0.92227,True,2
True,0.96931,True,3161.00000,0.95049,-35.46037,0,True,Express,10,50,0.87884,0.88676,True,3
True,0.96009,True,1729.00000,0.94869,29.16296,10,True,Express,10,50,0.73858,0.95949,True,0
True,0.75994,True,8148.00000,0.93593,-13.23164,10,True,Express,10,50,0.75822,0.91614,True,1
True,0.96183,True,5711.00000,0.92416,-33.72102,10,True,Express,10,50,0.82718,0.79771,True,2
True,0.96931,True,3128.00000,0.91104,-39.99468,10,True,Express,10,50,0.89354,0.67720,True,3
True,0.97140,True,1818.00000,0.95911,38.27770,0,True,Express,10,75,0.73982,0.99521,True,0
True,0.75827,True,8075.00000,0.95442,-8.02464,0,True,Express,10,75,0.74192,0.98157,True,1
True,0.93479,True,5812.00000,0.95290,-28.22648,0,True,Express,10,75,0.83190,0.91441,True,2
True,0.97276,True,3120.00000,0.93807,-35.04325,0,True,Express,10,75,0.88045,0.88220,True,3
True,0.94582,True,1698.00000,0.94888,26.60349,10,True,Express,10,75,0.74499,0.96575,True,0
True,0.78458,True,8054.00000,0.93927,-14.46740,10,True,Express,10,75,0.73951,0.92299,True,1
True,0.94893,True,5953.00000,0.92207,-36.07705,10,True,Express,10,75,0.81236,0.79828,True,2
True,0.97218,True,3163.00000,0.91355,-42.85003,10,True,Express,10,75,0.88207,0.67235,True,3
True,0.97744,True,1729.00000,0.95455,34.01399,0,True,Express,10,100,0.69404,0.99630,True,0
True,0.77241,True,8243.00000,0.94943,-10.50623,0,True,Express,10,100,0.71952,0.97960,True,1
True,0.95991,True,5937.00000,0.95068,-31.37317,0,True,Express,10,100,0.80529,0.90719,True,2
True,0.97238,True,3077.00000,0.94273,-36.59206,0,True,Express,10,100,0.87260,0.87866,True,3
True,0.95601,True,1705.00000,0.94827,25.27749,10,True,Express,10,100,0.69912,0.97153,True,0
True,0.77640,True,8077.00000,0.93436,-18.16641,10,True,Express,10,100,0.70707,0.92546,True,1
True,0.96404,True,5840.00000,0.91845,-36.30517,10,True,Express,10,100,0.80599,0.79953,True,2
True,0.97149,True,3016.00000,0.91402,-40.34805,10,True,Express,10,100,0.88097,0.67294,True,3
True,0.88245,True,1744.00000,0.98014,20.08439,0,True,Sailfish,10,50,0.80562,0.97804,True,0
True,0.71598,True,8193.00000,0.97207,-17.58672,0,True,Sailfish,10,50,0.80117,0.96833,True,1
True,0.98078,True,5932.00000,0.93362,-40.14699,0,True,Sailfish,10,50,0.81237,0.95716,True,2
True,0.99241,True,3161.00000,0.90839,-46.16786,0,True,Sailfish,10,50,0.80639,0.96043,True,3
True,0.87854,True,1729.00000,0.91088,-15.44728,10,True,Sailfish,10,50,0.81087,0.77437,True,0
True,0.96834,True,8148.00000,0.91291,-42.50797,10,True,Sailfish,10,50,0.81529,0.76964,True,1
True,0.98862,True,5711.00000,0.88359,-59.83033,10,True,Sailfish,10,50,0.79741,0.76408,True,2
True,0.98529,True,3128.00000,0.84403,-62.66519,10,True,Sailfish,10,50,0.80882,0.69383,True,3
True,0.83278,True,1818.00000,0.97496,14.63773,0,True,Sailfish,10,75,0.76458,0.98163,True,0
True,0.76656,True,8075.00000,0.97036,-21.10746,0,True,Sailfish,10,75,0.76731,0.97163,True,1
True,0.97987,True,5812.00000,0.93976,-42.27168,0,True,Sailfish,10,75,0.78871,0.96067,True,2
True,0.99359,True,3120.00000,0.91312,-47.49345,0,True,Sailfish,10,75,0.79455,0.96085,True,3
True,0.79800,True,1698.00000,0.93552,-5.80518,10,True,Sailfish,10,75,0.81567,0.79273,True,0
True,0.95927,True,8054.00000,0.91684,-35.74438,10,True,Sailfish,10,75,0.79923,0.78505,True,1
True,0.98438,True,5953.00000,0.88314,-54.77497,10,True,Sailfish,10,75,0.77742,0.76943,True,2
True,0.98609,True,3163.00000,0.85614,-58.31875,10,True,Sailfish,10,75,0.78881,0.70035,True,3
True,0.96067,True,1729.00000,0.97433,25.72175,0,True,Sailfish,10,100,0.72874,0.98133,True,0
True,0.69429,True,8243.00000,0.96709,-13.12483,0,True,Sailfish,10,100,0.74123,0.97061,True,1
True,0.97692,True,5937.00000,0.93306,-36.32848,0,True,Sailfish,10,100,0.75863,0.96224,True,2
True,0.98863,True,3077.00000,0.89980,-42.48861,0,True,Sailfish,10,100,0.78941,0.95947,True,3
True,0.78768,True,1705.00000,0.92791,-3.02837,10,True,Sailfish,10,100,0.76188,0.80376,True,0
True,0.94850,True,8077.00000,0.91370,-32.49241,10,True,Sailfish,10,100,0.77034,0.78985,True,1
True,0.98339,True,5840.00000,0.88322,-52.18578,10,True,Sailfish,10,100,0.77534,0.77692,True,2
True,0.98408,True,3016.00000,0.85033,-55.86975,10,True,Sailfish,10,100,0.79178,0.70171,True,3
True,0.98455,True,1812.00000,0.97162,61.29393,0,True,Cufflinks,50,50,0.93929,0.97046,False,0
True,0.71932,True,8034.00000,0.96593,8.90290,0,True,Cufflinks,50,50,0.93440,0.96214,False,1
True,0.89210,True,5839.00000,0.94709,-26.92351,0,True,Cufflinks,50,50,0.89467,0.95893,False,2
True,0.97965,True,3145.00000,0.92588,-37.94595,0,True,Cufflinks,50,50,0.87631,0.96090,False,3
True,0.97973,True,1776.00000,0.97222,51.97635,10,True,Cufflinks,50,50,0.94989,0.91307,False,0
True,0.69867,True,8187.00000,0.95441,3.22026,10,True,Cufflinks,50,50,0.93245,0.86578,False,1
True,0.93775,True,5896.00000,0.92739,-29.23797,10,True,Cufflinks,50,50,0.88772,0.84745,False,2
True,0.98191,True,3262.00000,0.90257,-37.34930,10,True,Cufflinks,50,50,0.87492,0.84500,False,3
True,0.99005,True,1709.00000,0.96914,60.83676,0,True,Cufflinks,50,75,0.91633,0.97433,False,0
True,0.72743,True,8284.00000,0.96649,9.31792,0,True,Cufflinks,50,75,0.91707,0.96687,False,1
True,0.88401,True,5742.00000,0.93506,-26.71081,0,True,Cufflinks,50,75,0.87339,0.96061,False,2
True,0.97674,True,3096.00000,0.93663,-37.42432,0,True,Cufflinks,50,75,0.86660,0.96489,False,3
True,0.98686,True,1674.00000,0.96414,55.34611,10,True,Cufflinks,50,75,0.89845,0.92594,False,0
True,0.70646,True,7999.00000,0.96243,5.68424,10,True,Cufflinks,50,75,0.90874,0.87828,False,1
True,0.92978,True,5910.00000,0.92555,-27.31405,10,True,Cufflinks,50,75,0.87174,0.85128,False,2
True,0.97820,True,3165.00000,0.90470,-35.14905,10,True,Cufflinks,50,75,0.86382,0.84491,False,3
True,0.98143,True,1777.00000,0.96804,55.76499,0,True,Cufflinks,50,100,0.87226,0.97851,False,0
True,0.71389,True,8294.00000,0.96869,9.12488,0,True,Cufflinks,50,100,0.89655,0.96598,False,1
True,0.89835,True,5824.00000,0.94348,-24.94832,0,True,Cufflinks,50,100,0.85955,0.96006,False,2
True,0.98161,True,3209.00000,0.91582,-33.56363,0,True,Cufflinks,50,100,0.84793,0.96127,False,3
True,0.97745,True,1685.00000,0.94010,52.46491,10,True,Cufflinks,50,100,0.88783,0.93543,False,0
True,0.71661,True,8123.00000,0.95589,5.13055,10,True,Cufflinks,50,100,0.88920,0.88586,False,1
True,0.92028,True,5946.00000,0.91955,-27.12251,10,True,Cufflinks,50,100,0.85940,0.85565,False,2
True,0.97838,True,3237.00000,0.90091,-35.94480,10,True,Cufflinks,50,100,0.85728,0.84931,False,3
True,0.96082,True,1812.00000,0.98381,36.24604,0,True,Salmon,50,50,0.93653,0.97995,False,0
True,0.63082,True,8034.00000,0.96658,-8.17351,0,True,Salmon,50,50,0.91536,0.97447,False,1
True,0.98322,True,5839.00000,0.95776,-34.06354,0,True,Salmon,50,50,0.89245,0.96065,False,2
True,0.99428,True,3145.00000,0.93503,-39.46303,0,True,Salmon,50,50,0.87377,0.91320,False,3
True,0.67680,True,1776.00000,0.93443,10.24274,10,True,Salmon,50,50,0.95721,0.71189,False,0
True,0.93343,True,8187.00000,0.91376,-26.10630,10,True,Salmon,50,50,0.91877,0.71896,False,1
True,0.98185,True,5896.00000,0.90243,-49.37320,10,True,Salmon,50,50,0.86058,0.74159,False,2
True,0.98130,True,3262.00000,0.85496,-52.93361,10,True,Salmon,50,50,0.85714,0.64577,False,3
True,0.96840,True,1709.00000,0.98395,37.86891,0,True,Salmon,50,75,0.92276,0.98084,False,0
True,0.63448,True,8284.00000,0.96427,-5.93865,0,True,Salmon,50,75,0.90222,0.97330,False,1
True,0.98224,True,5742.00000,0.95448,-32.67509,0,True,Salmon,50,75,0.87356,0.95991,False,2
True,0.99096,True,3096.00000,0.94544,-37.84031,0,True,Salmon,50,75,0.86660,0.91258,False,3
True,0.69952,True,1674.00000,0.91480,13.57377,10,True,Salmon,50,75,0.91756,0.73067,False,0
True,0.90749,True,7999.00000,0.92859,-23.55834,10,True,Salmon,50,75,0.90561,0.72143,False,1
True,0.97986,True,5910.00000,0.90105,-47.87643,10,True,Salmon,50,75,0.85939,0.73357,False,2
True,0.98231,True,3165.00000,0.86427,-51.60092,10,True,Salmon,50,75,0.85213,0.64896,False,3
True,0.96511,True,1777.00000,0.98741,32.83608,0,True,Salmon,50,100,0.88182,0.98205,False,0
True,0.63154,True,8294.00000,0.96536,-7.58321,0,True,Salmon,50,100,0.88281,0.97114,False,1
True,0.97940,True,5824.00000,0.95657,-33.92004,0,True,Salmon,50,100,0.86247,0.95294,False,2
True,0.98972,True,3209.00000,0.92526,-39.32160,0,True,Salmon,50,100,0.84637,0.90622,False,3
True,0.71632,True,1685.00000,0.90474,11.49361,10,True,Salmon,50,100,0.91810,0.74463,False,0
True,0.92995,True,8123.00000,0.92318,-25.39736,10,True,Salmon,50,100,0.89721,0.72649,False,1
True,0.97982,True,5946.00000,0.89858,-48.69474,10,True,Salmon,50,100,0.85234,0.73588,False,2
True,0.98177,True,3237.00000,0.86408,-52.40339,10,True,Salmon,50,100,0.85604,0.65866,False,3
True,0.95971,True,1812.00000,0.98825,35.10263,0,True,RSEM,50,50,0.94702,0.97933,False,0
True,0.58825,True,8034.00000,0.98431,-7.35394,0,True,RSEM,50,50,0.93839,0.97400,False,1
True,0.98407,True,5839.00000,0.96483,-35.00097,0,True,RSEM,50,50,0.89793,0.96150,False,2
True,0.99269,True,3145.00000,0.93317,-40.96428,0,True,RSEM,50,50,0.86868,0.95958,False,3
True,0.85586,True,1776.00000,0.98016,25.66582,10,True,RSEM,50,50,0.95946,0.91298,False,0
True,0.69085,True,8187.00000,0.96775,-14.41080,10,True,RSEM,50,50,0.92635,0.86578,False,1
True,0.97999,True,5896.00000,0.93788,-40.00089,10,True,RSEM,50,50,0.87975,0.82062,False,2
True,0.98498,True,3262.00000,0.89227,-44.74391,10,True,RSEM,50,50,0.87155,0.75408,False,3
True,0.88999,True,1709.00000,0.98658,25.85580,0,True,RSEM,50,75,0.92627,0.98207,False,0
True,0.65862,True,8284.00000,0.98364,-13.72900,0,True,RSEM,50,75,0.92286,0.97373,False,1
True,0.98903,True,5742.00000,0.95735,-39.65873,0,True,RSEM,50,75,0.86712,0.96248,False,2
True,0.99677,True,3096.00000,0.94383,-44.89588,0,True,RSEM,50,75,0.85433,0.95895,False,3
True,0.79211,True,1674.00000,0.97167,19.99794,10,True,RSEM,50,75,0.90860,0.92401,False,0
True,0.75622,True,7999.00000,0.97228,-17.84061,10,True,RSEM,50,75,0.90861,0.87537,False,1
True,0.98308,True,5910.00000,0.93531,-42.13449,10,True,RSEM,50,75,0.86650,0.83134,False,2
True,0.98294,True,3165.00000,0.90032,-46.85806,10,True,RSEM,50,75,0.86098,0.77298,False,3
True,0.84750,True,1777.00000,0.98986,21.03824,0,True,RSEM,50,100,0.88407,0.98311,False,0
True,0.68712,True,8294.00000,0.98409,-15.14933,0,True,RSEM,50,100,0.90559,0.97388,False,1
True,0.99038,True,5824.00000,0.95985,-40.25880,0,True,RSEM,50,100,0.85749,0.96347,False,2
True,0.99377,True,3209.00000,0.92355,-45.97644,0,True,RSEM,50,100,0.83796,0.96043,False,3
True,0.76973,True,1685.00000,0.96972,18.35275,10,True,RSEM,50,100,0.89555,0.93438,False,0
True,0.77791,True,8123.00000,0.96769,-18.61465,10,True,RSEM,50,100,0.89388,0.88560,False,1
True,0.98015,True,5946.00000,0.93207,-42.46528,10,True,RSEM,50,100,0.85520,0.84303,False,2
True,0.98857,True,3237.00000,0.89690,-47.41909,10,True,RSEM,50,100,0.85604,0.79620,False,3
True,0.96965,True,1812.00000,0.98666,40.63067,0,True,Kallisto,50,50,0.94095,0.97818,False,0
True,0.61763,True,8034.00000,0.98108,-2.09337,0,True,Kallisto,50,50,0.93241,0.97007,False,1
True,0.97534,True,5839.00000,0.95941,-31.69479,0,True,Kallisto,50,50,0.89450,0.95992,False,2
True,0.99332,True,3145.00000,0.93294,-38.16700,0,True,Kallisto,50,50,0.87345,0.96026,False,3
True,0.68356,True,1776.00000,0.93055,9.14596,10,True,Kallisto,50,50,0.95439,0.70844,False,0
True,0.93673,True,8187.00000,0.91345,-25.91562,10,True,Kallisto,50,50,0.91682,0.71375,False,1
True,0.97897,True,5896.00000,0.89423,-49.57147,10,True,Kallisto,50,50,0.85889,0.73825,False,2
True,0.98406,True,3262.00000,0.84974,-53.43207,10,True,Kallisto,50,50,0.85990,0.66840,False,3
True,0.97659,True,1709.00000,0.98438,41.53153,0,True,Kallisto,50,75,0.92101,0.97996,False,0
True,0.61878,True,8284.00000,0.98223,-0.68422,0,True,Kallisto,50,75,0.92021,0.97081,False,1
True,0.97248,True,5742.00000,0.95598,-30.56971,0,True,Kallisto,50,75,0.87914,0.96176,False,2
True,0.99289,True,3096.00000,0.94380,-36.65204,0,True,Kallisto,50,75,0.86596,0.96357,False,3
True,0.72043,True,1674.00000,0.91476,14.20353,10,True,Kallisto,50,75,0.91338,0.72813,False,0
True,0.90311,True,7999.00000,0.93211,-22.25730,10,True,Kallisto,50,75,0.90736,0.71701,False,1
True,0.98020,True,5910.00000,0.89793,-47.49109,10,True,Kallisto,50,75,0.85516,0.73354,False,2
True,0.98199,True,3165.00000,0.86147,-51.33771,10,True,Kallisto,50,75,0.85245,0.67227,False,3
True,0.96905,True,1777.00000,0.98841,39.77540,0,True,Kallisto,50,100,0.88182,0.98169,False,0
True,0.63757,True,8294.00000,0.98327,-0.60489,0,True,Kallisto,50,100,0.90294,0.96833,False,1
True,0.97236,True,5824.00000,0.95829,-30.41712,0,True,Kallisto,50,100,0.86590,0.95725,False,2
True,0.98972,True,3209.00000,0.92392,-36.82285,0,True,Kallisto,50,100,0.84855,0.95901,False,3
True,0.70979,True,1685.00000,0.90494,12.46645,10,True,Kallisto,50,100,0.91276,0.74331,False,0
True,0.91789,True,8123.00000,0.92719,-23.80369,10,True,Kallisto,50,100,0.90065,0.72140,False,1
True,0.97881,True,5946.00000,0.89798,-47.97846,10,True,Kallisto,50,100,0.85099,0.73744,False,2
True,0.98177,True,3237.00000,0.85751,-52.13387,10,True,Kallisto,50,100,0.85295,0.68259,False,3
True,0.96689,True,1812.00000,0.97704,44.67475,0,True,Express,50,50,0.89404,0.99672,False,0
True,0.68571,True,8034.00000,0.97118,-2.11261,0,True,Express,50,50,0.88175,0.98938,False,1
True,0.95718,True,5839.00000,0.96592,-28.35840,0,True,Express,50,50,0.89296,0.93903,False,2
True,0.98060,True,3145.00000,0.95916,-36.32236,0,True,Express,50,50,0.90588,0.89714,False,3
True,0.92680,True,1776.00000,0.96720,33.90001,10,True,Express,50,50,0.90541,0.93120,False,0
True,0.72884,True,8187.00000,0.95494,-9.45454,10,True,Express,50,50,0.87224,0.88816,False,1
True,0.95285,True,5896.00000,0.94186,-34.42605,10,True,Express,50,50,0.87280,0.79223,False,2
True,0.97609,True,3262.00000,0.91411,-41.96520,10,True,Express,50,50,0.90956,0.66919,False,3
True,0.96021,True,1709.00000,0.97716,43.56723,0,True,Express,50,75,0.87771,0.99596,False,0
True,0.69592,True,8284.00000,0.97056,-1.95319,0,True,Express,50,75,0.86444,0.98716,False,1
True,0.93626,True,5742.00000,0.96587,-29.26980,0,True,Express,50,75,0.87565,0.93682,False,2
True,0.98191,True,3096.00000,0.96162,-36.81835,0,True,Express,50,75,0.90310,0.89569,False,3
True,0.94743,True,1674.00000,0.96019,36.49949,10,True,Express,50,75,0.86260,0.94023,False,0
True,0.72322,True,7999.00000,0.95777,-8.14963,10,True,Express,50,75,0.85248,0.89338,False,1
True,0.94890,True,5910.00000,0.93318,-32.99662,10,True,Express,50,75,0.86667,0.79197,False,2
True,0.97346,True,3165.00000,0.92137,-40.46255,10,True,Express,50,75,0.91343,0.66362,False,3
True,0.96398,True,1777.00000,0.97450,44.22568,0,True,Express,50,100,0.84299,0.99637,False,0
True,0.71172,True,8294.00000,0.97001,-0.53670,0,True,Express,50,100,0.85592,0.98753,False,1
True,0.92806,True,5824.00000,0.96668,-28.38652,0,True,Express,50,100,0.86882,0.93456,False,2
True,0.97320,True,3209.00000,0.94793,-35.86458,0,True,Express,50,100,0.90309,0.89315,False,3
True,0.91869,True,1685.00000,0.95421,29.39277,10,True,Express,50,100,0.84451,0.94736,False,0
True,0.74037,True,8123.00000,0.95015,-11.39798,10,True,Express,50,100,0.83984,0.90119,False,1
True,0.95341,True,5946.00000,0.93389,-35.33326,10,True,Express,50,100,0.85621,0.80228,False,2
True,0.97436,True,3237.00000,0.92417,-43.18358,10,True,Express,50,100,0.90300,0.68009,False,3
True,0.93819,True,1812.00000,0.98617,32.22027,0,True,Sailfish,50,50,0.94095,0.97782,False,0
True,0.62173,True,8034.00000,0.98140,-8.98335,0,True,Sailfish,50,50,0.93229,0.97044,False,1
True,0.98373,True,5839.00000,0.95960,-36.47512,0,True,Sailfish,50,50,0.89108,0.96002,False,2
True,0.99300,True,3145.00000,0.93208,-42.77149,0,True,Sailfish,50,50,0.86741,0.96041,False,3
True,0.76070,True,1776.00000,0.93013,-2.46483,10,True,Sailfish,50,50,0.95327,0.70808,False,0
True,0.95933,True,8187.00000,0.91439,-33.68562,10,True,Sailfish,50,50,0.91438,0.71673,False,1
True,0.98321,True,5896.00000,0.89546,-54.97247,10,True,Sailfish,50,50,0.85482,0.74192,False,2
True,0.98620,True,3262.00000,0.85215,-58.54861,10,True,Sailfish,50,50,0.85316,0.67405,False,3
True,0.87420,True,1709.00000,0.98504,24.13085,0,True,Sailfish,50,75,0.92218,0.98048,False,0
True,0.66091,True,8284.00000,0.98237,-13.52785,0,True,Sailfish,50,75,0.91816,0.97115,False,1
True,0.98763,True,5742.00000,0.95641,-39.65526,0,True,Sailfish,50,75,0.86904,0.96261,False,2
True,0.99483,True,3096.00000,0.94510,-45.33813,0,True,Sailfish,50,75,0.85401,0.96333,False,3
True,0.75508,True,1674.00000,0.91364,0.63977,10,True,Sailfish,50,75,0.91517,0.72971,False,0
True,0.95024,True,7999.00000,0.93219,-32.17093,10,True,Sailfish,50,75,0.90561,0.71875,False,1
True,0.98443,True,5910.00000,0.89945,-54.17761,10,True,Sailfish,50,75,0.85042,0.73933,False,2
True,0.98167,True,3165.00000,0.86468,-57.74262,10,True,Sailfish,50,75,0.84550,0.67887,False,3
True,0.76533,True,1777.00000,0.98841,16.32278,0,True,Sailfish,50,100,0.88239,0.98205,False,0
True,0.75090,True,8294.00000,0.98361,-17.67046,0,True,Sailfish,50,100,0.90186,0.96872,False,1
True,0.98918,True,5824.00000,0.95986,-42.51987,0,True,Sailfish,50,100,0.85938,0.95822,False,2
True,0.99533,True,3209.00000,0.92588,-47.99640,0,True,Sailfish,50,100,0.84014,0.95896,False,3
True,0.80950,True,1685.00000,0.90207,-3.10573,10,True,Sailfish,50,100,0.91217,0.74410,False,0
True,0.95691,True,8123.00000,0.92769,-34.67053,10,True,Sailfish,50,100,0.90053,0.72327,False,1
True,0.98402,True,5946.00000,0.89756,-55.55929,10,True,Sailfish,50,100,0.84561,0.74326,False,2
True,0.98548,True,3237.00000,0.86050,-59.24293,10,True,Sailfish,50,100,0.84770,0.69239,False,3
True,0.98476,True,1772.00000,0.95606,61.09335,0,True,Cufflinks,50,50,0.94639,0.97233,True,0
True,0.69674,True,8069.00000,0.97058,8.00672,0,True,Cufflinks,50,50,0.93456,0.96508,True,1
True,0.90585,True,5895.00000,0.94761,-26.35877,0,True,Cufflinks,50,50,0.89075,0.96074,True,2
True,0.99167,True,3120.00000,0.92459,-35.49594,0,True,Cufflinks,50,50,0.87949,0.96343,True,3
True,0.98147,True,1727.00000,0.96569,54.87890,10,True,Cufflinks,50,50,0.94094,0.91424,True,0
True,0.70011,True,8153.00000,0.95673,5.02608,10,True,Cufflinks,50,50,0.93070,0.86844,True,1
True,0.92093,True,5830.00000,0.92566,-29.61475,10,True,Cufflinks,50,50,0.87890,0.85354,True,2
True,0.97767,True,3180.00000,0.91723,-38.81253,10,True,Cufflinks,50,50,0.87956,0.85115,True,3
True,0.98332,True,1679.00000,0.96660,60.13634,0,True,Cufflinks,50,75,0.90947,0.97896,True,0
True,0.72753,True,8199.00000,0.96858,11.45941,0,True,Cufflinks,50,75,0.92219,0.96707,True,1
True,0.87161,True,5834.00000,0.93784,-24.02699,0,True,Cufflinks,50,75,0.88087,0.96083,True,2
