bias,error-frac,errors,expressed-tpms,gene transcript number,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded
True,0.93497,True,2614.00000,3,0.84950,-31.14025,10,False,RSEM,10,75,0.76511,0.74810,True
True,0.93655,True,3105.00000,4,0.78477,-40.43945,10,False,RSEM,10,75,0.71433,0.74407,True
True,0.79616,True,3439.00000,0,0.94548,-17.47490,0,False,RSEM,10,100,0.84211,0.96996,True
True,0.76111,True,5421.00000,1,0.93258,-18.13161,0,False,RSEM,10,100,0.79487,0.95305,True
True,0.77610,True,4444.00000,2,0.91732,-20.11599,0,False,RSEM,10,100,0.76733,0.94446,True
True,0.79502,True,2610.00000,3,0.90040,-21.31281,0,False,RSEM,10,100,0.74330,0.93924,True
True,0.81244,True,3007.00000,4,0.87418,-28.35435,0,False,RSEM,10,100,0.71068,0.93472,True
True,0.94350,True,3487.00000,0,0.91214,-28.17665,10,False,RSEM,10,100,0.83539,0.80578,True
True,0.93326,True,5514.00000,1,0.90069,-28.98293,10,False,RSEM,10,100,0.78818,0.80134,True
True,0.93169,True,4289.00000,2,0.88009,-29.63756,10,False,RSEM,10,100,0.79273,0.79647,True
True,0.92721,True,2624.00000,3,0.86671,-31.37680,10,False,RSEM,10,100,0.76258,0.78127,True
True,0.93130,True,3086.00000,4,0.81850,-36.56565,10,False,RSEM,10,100,0.71095,0.78606,True
True,0.82800,True,3564.00000,0,0.94926,-23.55306,0,False,Kallisto,10,50,0.88496,0.96185,True
True,0.80747,True,5329.00000,1,0.92934,-23.12217,0,False,Kallisto,10,50,0.83974,0.94577,True
True,0.79849,True,4228.00000,2,0.92700,-21.96874,0,False,Kallisto,10,50,0.81906,0.93872,True
True,0.80483,True,2567.00000,3,0.90475,-23.47865,0,False,Kallisto,10,50,0.80717,0.92619,True
True,0.82395,True,3073.00000,4,0.87253,-25.09903,0,False,Kallisto,10,50,0.78588,0.91772,True
True,0.88941,True,3436.00000,0,0.91979,-29.07991,10,False,Kallisto,10,50,0.87573,0.75848,True
True,0.87500,True,5400.00000,1,0.88687,-29.58145,10,False,Kallisto,10,50,0.82611,0.75802,True
True,0.88082,True,4405.00000,2,0.85865,-31.27630,10,False,Kallisto,10,50,0.80681,0.74241,True
True,0.87886,True,2625.00000,3,0.83725,-31.02674,10,False,Kallisto,10,50,0.79162,0.73998,True
True,0.90378,True,3149.00000,4,0.80150,-38.43755,10,False,Kallisto,10,50,0.74786,0.72785,True
True,0.83907,True,3368.00000,0,0.95528,-22.05542,0,False,Kallisto,10,75,0.86728,0.96493,True
True,0.80735,True,5575.00000,1,0.95211,-20.94172,0,False,Kallisto,10,75,0.82206,0.95211,True
True,0.81075,True,4296.00000,2,0.93680,-20.32137,0,False,Kallisto,10,75,0.79725,0.94400,True
True,0.80403,True,2633.00000,3,0.92568,-22.18635,0,False,Kallisto,10,75,0.77592,0.93250,True
True,0.83986,True,3166.00000,4,0.88104,-26.31208,0,False,Kallisto,10,75,0.73152,0.92313,True
True,0.90699,True,3505.00000,0,0.91405,-32.07264,10,False,Kallisto,10,75,0.85792,0.76713,True
True,0.89620,True,5424.00000,1,0.89304,-32.62985,10,False,Kallisto,10,75,0.81287,0.75967,True
True,0.88699,True,4327.00000,2,0.87763,-32.10747,10,False,Kallisto,10,75,0.79663,0.74867,True
True,0.88485,True,2614.00000,3,0.86793,-31.38514,10,False,Kallisto,10,75,0.78386,0.73481,True
True,0.90113,True,3105.00000,4,0.82199,-37.82246,10,False,Kallisto,10,75,0.74010,0.73459,True
True,0.82786,True,3439.00000,0,0.95568,-20.51438,0,False,Kallisto,10,100,0.85112,0.96921,True
True,0.80778,True,5421.00000,1,0.94232,-19.66950,0,False,Kallisto,10,100,0.81184,0.95453,True
True,0.81616,True,4444.00000,2,0.92922,-19.82943,0,False,Kallisto,10,100,0.78285,0.94303,True
True,0.82069,True,2610.00000,3,0.92406,-20.79029,0,False,Kallisto,10,100,0.75287,0.93912,True
True,0.83738,True,3007.00000,4,0.90191,-23.86199,0,False,Kallisto,10,100,0.73362,0.93306,True
True,0.91167,True,3487.00000,0,0.91493,-33.09080,10,False,Kallisto,10,100,0.84743,0.77866,True
True,0.89119,True,5514.00000,1,0.91064,-31.81511,10,False,Kallisto,10,100,0.80432,0.77327,True
True,0.88785,True,4289.00000,2,0.89121,-31.58625,10,False,Kallisto,10,100,0.80438,0.76362,True
True,0.88796,True,2624.00000,3,0.87342,-32.72539,10,False,Kallisto,10,100,0.77553,0.75276,True
True,0.89469,True,3086.00000,4,0.83033,-36.08089,10,False,Kallisto,10,100,0.72715,0.75349,True
True,0.90180,True,3564.00000,0,0.95124,-33.87848,0,False,Express,10,50,0.85718,0.94967,True
True,0.88516,True,5329.00000,1,0.91858,-37.92227,0,False,Express,10,50,0.81816,0.92580,True
True,0.89664,True,4228.00000,2,0.90031,-41.51611,0,False,Express,10,50,0.78761,0.91617,True
True,0.90884,True,2567.00000,3,0.86455,-41.19084,0,False,Express,10,50,0.78107,0.89920,True
True,0.91181,True,3073.00000,4,0.83031,-48.58604,0,False,Express,10,50,0.76407,0.87214,True
True,0.95023,True,3436.00000,0,0.89237,-43.10994,10,False,Express,10,50,0.84692,0.70001,True
True,0.94963,True,5400.00000,1,0.84948,-47.16428,10,False,Express,10,50,0.79593,0.70899,True
True,0.94574,True,4405.00000,2,0.81877,-50.65030,10,False,Express,10,50,0.78888,0.69999,True
True,0.94743,True,2625.00000,3,0.78398,-50.95513,10,False,Express,10,50,0.76800,0.70203,True
True,0.96221,True,3149.00000,4,0.71714,-60.50907,10,False,Express,10,50,0.73801,0.68327,True
True,0.88094,True,3368.00000,0,0.95154,-29.15662,0,False,Express,10,75,0.84947,0.95214,True
True,0.87229,True,5575.00000,1,0.93469,-31.35750,0,False,Express,10,75,0.80861,0.92914,True
True,0.87663,True,4296.00000,2,0.92090,-34.78939,0,False,Express,10,75,0.77793,0.91551,True
True,0.87201,True,2633.00000,3,0.89816,-38.01678,0,False,Express,10,75,0.76035,0.90427,True
True,0.90430,True,3166.00000,4,0.85333,-45.55135,0,False,Express,10,75,0.72678,0.87960,True
True,0.94294,True,3505.00000,0,0.88934,-40.75172,10,False,Express,10,75,0.83367,0.71262,True
True,0.93676,True,5424.00000,1,0.85887,-43.81945,10,False,Express,10,75,0.78632,0.71857,True
True,0.93691,True,4327.00000,2,0.84058,-45.60483,10,False,Express,10,75,0.77236,0.71716,True
True,0.94223,True,2614.00000,3,0.82205,-49.46108,10,False,Express,10,75,0.75134,0.70548,True
True,0.94300,True,3105.00000,4,0.77450,-55.01964,10,False,Express,10,75,0.72174,0.69133,True
True,0.86624,True,3439.00000,0,0.95019,-24.64592,0,False,Express,10,100,0.84589,0.95150,True
True,0.85741,True,5421.00000,1,0.93596,-28.70477,0,False,Express,10,100,0.80022,0.93174,True
True,0.87331,True,4444.00000,2,0.91860,-32.67721,0,False,Express,10,100,0.77430,0.91303,True
True,0.87510,True,2610.00000,3,0.90604,-35.50870,0,False,Express,10,100,0.74138,0.90535,True
True,0.89026,True,3007.00000,4,0.87477,-39.55927,0,False,Express,10,100,0.72963,0.88894,True
True,0.92888,True,3487.00000,0,0.90024,-37.41612,10,False,Express,10,100,0.82822,0.72579,True
True,0.93054,True,5514.00000,1,0.87801,-42.33606,10,False,Express,10,100,0.77058,0.73930,True
True,0.92119,True,4289.00000,2,0.85807,-42.49254,10,False,Express,10,100,0.77664,0.73680,True
True,0.92645,True,2624.00000,3,0.84559,-46.71505,10,False,Express,10,100,0.74848,0.72752,True
True,0.93357,True,3086.00000,4,0.79700,-51.47153,10,False,Express,10,100,0.71938,0.72698,True
True,0.90629,True,3564.00000,0,0.92959,-35.44446,0,False,Sailfish,10,50,0.86841,0.94793,True
True,0.88591,True,5329.00000,1,0.88370,-36.50679,0,False,Sailfish,10,50,0.82304,0.92133,True
True,0.88174,True,4228.00000,2,0.86622,-38.43161,0,False,Sailfish,10,50,0.79730,0.90697,True
True,0.88157,True,2567.00000,3,0.80368,-40.42081,0,False,Sailfish,10,50,0.77756,0.88719,True
True,0.89034,True,3073.00000,4,0.76863,-44.32940,0,False,Sailfish,10,50,0.75041,0.88087,True
True,0.95955,True,3436.00000,0,0.89289,-43.90589,10,False,Sailfish,10,50,0.86438,0.74136,True
True,0.95537,True,5400.00000,1,0.83722,-45.45619,10,False,Sailfish,10,50,0.81778,0.72640,True
True,0.94620,True,4405.00000,2,0.79011,-48.35276,10,False,Sailfish,10,50,0.79001,0.70401,True
True,0.95429,True,2625.00000,3,0.75925,-48.28582,10,False,Sailfish,10,50,0.77448,0.69692,True
True,0.95554,True,3149.00000,4,0.66797,-56.53510,10,False,Sailfish,10,50,0.71928,0.68758,True
True,0.88985,True,3368.00000,0,0.93865,-31.36323,0,False,Sailfish,10,75,0.86075,0.95431,True
True,0.85399,True,5575.00000,1,0.92279,-31.89724,0,False,Sailfish,10,75,0.81256,0.93173,True
True,0.85475,True,4296.00000,2,0.89851,-33.47919,0,False,Sailfish,10,75,0.78399,0.91938,True
True,0.85872,True,2633.00000,3,0.86191,-35.77408,0,False,Sailfish,10,75,0.75959,0.89952,True
True,0.88534,True,3166.00000,4,0.80164,-42.45907,0,False,Sailfish,10,75,0.70941,0.89322,True
True,0.94807,True,3505.00000,0,0.89094,-42.07288,10,False,Sailfish,10,75,0.84565,0.75036,True
True,0.94137,True,5424.00000,1,0.84883,-43.33406,10,False,Sailfish,10,75,0.80734,0.72876,True
True,0.93275,True,4327.00000,2,0.83152,-43.46358,10,False,Sailfish,10,75,0.78784,0.71474,True
True,0.93879,True,2614.00000,3,0.80747,-43.30365,10,False,Sailfish,10,75,0.77697,0.70002,True
True,0.94944,True,3105.00000,4,0.74407,-50.18198,10,False,Sailfish,10,75,0.72754,0.69500,True
True,0.85723,True,3439.00000,0,0.94000,-26.57103,0,False,Sailfish,10,100,0.84443,0.96162,True
True,0.81922,True,5421.00000,1,0.92254,-27.08433,0,False,Sailfish,10,100,0.80151,0.93880,True
True,0.83461,True,4444.00000,2,0.89933,-28.69205,0,False,Sailfish,10,100,0.77453,0.92291,True
True,0.85172,True,2610.00000,3,0.88130,-30.05355,0,False,Sailfish,10,100,0.74330,0.91437,True
True,0.85467,True,3007.00000,4,0.85125,-34.64652,0,False,Sailfish,10,100,0.71699,0.90801,True
True,0.93777,True,3487.00000,0,0.90149,-38.69621,10,False,Sailfish,10,100,0.84457,0.76398,True
True,0.92655,True,5514.00000,1,0.88231,-38.82605,10,False,Sailfish,10,100,0.79996,0.74896,True
True,0.92213,True,4289.00000,2,0.85306,-39.07979,10,False,Sailfish,10,100,0.79716,0.73588,True
True,0.92302,True,2624.00000,3,0.82454,-40.74755,10,False,Sailfish,10,100,0.77363,0.71873,True
True,0.93552,True,3086.00000,4,0.77158,-45.07641,10,False,Sailfish,10,100,0.71873,0.72488,True
True,0.81442,True,3454.00000,0,0.92016,-21.03794,0,False,Cufflinks,50,50,0.90620,0.96275,False
True,0.81644,True,5426.00000,1,0.92370,-19.75112,0,False,Cufflinks,50,50,0.90140,0.93596,False
True,0.82651,True,4300.00000,2,0.89158,-18.79826,0,False,Cufflinks,50,50,0.89302,0.91859,False
True,0.83716,True,2616.00000,3,0.90120,-19.77563,0,False,Cufflinks,50,50,0.87424,0.90657,False
True,0.85395,True,3136.00000,4,0.85499,-22.87054,0,False,Cufflinks,50,50,0.85395,0.89000,False
True,0.87080,True,3452.00000,0,0.90368,-26.48831,10,False,Cufflinks,50,50,0.91020,0.82659,False
True,0.83441,True,5393.00000,1,0.88751,-25.09592,10,False,Cufflinks,50,50,0.89635,0.77496,False
True,0.84387,True,4349.00000,2,0.87970,-24.23553,10,False,Cufflinks,50,50,0.88227,0.74029,False
True,0.85292,True,2604.00000,3,0.85436,-23.30130,10,False,Cufflinks,50,50,0.87289,0.71675,False
True,0.87500,True,3104.00000,4,0.80189,-27.36969,10,False,Cufflinks,50,50,0.82539,0.70044,False
True,0.80465,True,3568.00000,0,0.93068,-17.29072,0,False,Cufflinks,50,75,0.91508,0.96256,False
True,0.80122,True,5428.00000,1,0.93071,-15.67964,0,False,Cufflinks,50,75,0.90383,0.94150,False
True,0.81410,True,4411.00000,2,0.91285,-16.49191,0,False,Cufflinks,50,75,0.88007,0.92364,False
True,0.82445,True,2495.00000,3,0.90165,-14.72189,0,False,Cufflinks,50,75,0.87094,0.92037,False
True,0.83992,True,3086.00000,4,0.86899,-18.77675,0,False,Cufflinks,50,75,0.85062,0.90619,False
True,0.86595,True,3454.00000,0,0.91739,-25.36700,10,False,Cufflinks,50,75,0.90069,0.83932,False
True,0.82943,True,5511.00000,1,0.90148,-24.08356,10,False,Cufflinks,50,75,0.89113,0.78339,False
True,0.83333,True,4278.00000,2,0.88188,-22.23693,10,False,Cufflinks,50,75,0.88523,0.74893,False
True,0.83722,True,2488.00000,3,0.85254,-22.76790,10,False,Cufflinks,50,75,0.85892,0.73377,False
True,0.86241,True,3176.00000,4,0.80818,-26.40901,10,False,Cufflinks,50,75,0.82683,0.71189,False
True,0.81534,True,3417.00000,0,0.93300,-18.68930,0,False,Cufflinks,50,100,0.91747,0.96671,False
True,0.80208,True,5391.00000,1,0.93307,-16.50883,0,False,Cufflinks,50,100,0.90688,0.94525,False
True,0.81015,True,4356.00000,2,0.91671,-15.69976,0,False,Cufflinks,50,100,0.88889,0.92863,False
True,0.83141,True,2598.00000,3,0.91123,-15.45056,0,False,Cufflinks,50,100,0.87490,0.91882,False
True,0.84630,True,3123.00000,4,0.89139,-17.63682,0,False,Cufflinks,50,100,0.84342,0.91175,False
True,0.83460,True,3555.00000,0,0.91317,-22.73288,10,False,Cufflinks,50,100,0.90520,0.85189,False
True,0.81862,True,5425.00000,1,0.90902,-20.56218,10,False,Cufflinks,50,100,0.89548,0.81043,False
True,0.83473,True,4302.00000,2,0.90171,-19.51787,10,False,Cufflinks,50,100,0.87517,0.77902,False
True,0.83500,True,2703.00000,3,0.87941,-21.08979,10,False,Cufflinks,50,100,0.85794,0.75595,False
True,0.85710,True,3086.00000,4,0.85487,-23.80139,10,False,Cufflinks,50,100,0.82955,0.74026,False
True,0.97394,True,3454.00000,0,0.94024,-56.97274,0,False,Salmon,50,50,0.87348,0.94623,False
True,0.97733,True,5426.00000,1,0.90609,-57.97453,0,False,Salmon,50,50,0.85809,0.90793,False
True,0.96744,True,4300.00000,2,0.86590,-57.52464,0,False,Salmon,50,50,0.85070,0.88558,False
True,0.96713,True,2616.00000,3,0.87263,-58.90823,0,False,Salmon,50,50,0.83677,0.87564,False
True,0.96652,True,3136.00000,4,0.80829,-60.21699,0,False,Salmon,50,50,0.81091,0.85721,False
True,0.97827,True,3452.00000,0,0.90194,-62.09491,10,False,Salmon,50,50,0.88181,0.72586,False
True,0.97831,True,5393.00000,1,0.83862,-62.39293,10,False,Salmon,50,50,0.85351,0.69047,False
True,0.97816,True,4349.00000,2,0.82770,-60.70165,10,False,Salmon,50,50,0.84019,0.66919,False
True,0.96813,True,2604.00000,3,0.80323,-61.76768,10,False,Salmon,50,50,0.82873,0.65316,False
True,0.97616,True,3104.00000,4,0.73651,-63.01023,10,False,Salmon,50,50,0.79704,0.64110,False
True,0.94899,True,3568.00000,0,0.94182,-48.83666,0,False,Salmon,50,75,0.89322,0.94569,False
True,0.95376,True,5428.00000,1,0.91546,-49.40982,0,False,Salmon,50,75,0.87270,0.91686,False
True,0.95103,True,4411.00000,2,0.89621,-49.95438,0,False,Salmon,50,75,0.85287,0.89119,False
True,0.93427,True,2495.00000,3,0.87160,-47.81813,0,False,Salmon,50,75,0.84409,0.88967,False
True,0.94718,True,3086.00000,4,0.83259,-50.15351,0,False,Salmon,50,75,0.82728,0.87279,False
True,0.97105,True,3454.00000,0,0.90968,-56.09224,10,False,Salmon,50,75,0.88246,0.72739,False
True,0.96752,True,5511.00000,1,0.86619,-55.42725,10,False,Salmon,50,75,0.86336,0.68751,False
True,0.96657,True,4278.00000,2,0.83523,-53.61558,10,False,Salmon,50,75,0.86419,0.66148,False
True,0.95659,True,2488.00000,3,0.80031,-53.73152,10,False,Salmon,50,75,0.83842,0.65265,False
True,0.97229,True,3176.00000,4,0.74776,-56.09206,10,False,Salmon,50,75,0.80982,0.63454,False
True,0.94352,True,3417.00000,0,0.93893,-46.12140,0,False,Salmon,50,100,0.89991,0.94960,False
True,0.93063,True,5391.00000,1,0.92085,-45.97552,0,False,Salmon,50,100,0.87943,0.92041,False
True,0.93159,True,4356.00000,2,0.90269,-45.35816,0,False,Salmon,50,100,0.86777,0.89609,False
True,0.92456,True,2598.00000,3,0.89153,-44.94189,0,False,Salmon,50,100,0.86105,0.88425,False
True,0.92219,True,3123.00000,4,0.86245,-45.51807,0,False,Salmon,50,100,0.83349,0.87364,False
True,0.96990,True,3555.00000,0,0.91053,-53.38892,10,False,Salmon,50,100,0.89592,0.73254,False
True,0.96756,True,5425.00000,1,0.88083,-52.17245,10,False,Salmon,50,100,0.87724,0.69997,False
True,0.96536,True,4302.00000,2,0.85873,-51.31212,10,False,Salmon,50,100,0.85960,0.67716,False
True,0.96670,True,2703.00000,3,0.84102,-51.04241,10,False,Salmon,50,100,0.85091,0.65708,False
True,0.95917,True,3086.00000,4,0.79423,-54.01805,10,False,Salmon,50,100,0.81886,0.64181,False
True,0.43167,True,3454.00000,0,0.96208,-7.41004,0,False,RSEM,50,50,0.92994,0.96772,False
True,0.52691,True,5426.00000,1,0.95171,-7.68569,0,False,RSEM,50,50,0.90711,0.94990,False
True,0.58512,True,4300.00000,2,0.93570,-8.31813,0,False,RSEM,50,50,0.90977,0.93853,False
True,0.62271,True,2616.00000,3,0.92866,-9.72856,0,False,RSEM,50,50,0.88456,0.93001,False
True,0.69739,True,3136.00000,4,0.90327,-14.37794,0,False,RSEM,50,50,0.86320,0.91771,False
True,0.95220,True,3452.00000,0,0.92389,-23.39486,10,False,RSEM,50,50,0.91599,0.72484,False
True,0.94715,True,5393.00000,1,0.89507,-24.95269,10,False,RSEM,50,50,0.88374,0.71034,False
True,0.94413,True,4349.00000,2,0.88903,-25.90504,10,False,RSEM,50,50,0.86273,0.69628,False
True,0.95469,True,2604.00000,3,0.86292,-27.58629,10,False,RSEM,50,50,0.85791,0.69024,False
True,0.94878,True,3104.00000,4,0.81676,-32.51228,10,False,RSEM,50,50,0.82055,0.68035,False
True,0.49243,True,3568.00000,0,0.96835,-8.12161,0,False,RSEM,50,75,0.92993,0.96836,False
True,0.54274,True,5428.00000,1,0.95459,-8.05245,0,False,RSEM,50,75,0.90991,0.95424,False
True,0.59669,True,4411.00000,2,0.94341,-8.75139,0,False,RSEM,50,75,0.88846,0.94278,False
True,0.62405,True,2495.00000,3,0.93082,-8.66051,0,False,RSEM,50,75,0.87816,0.94254,False
True,0.69767,True,3086.00000,4,0.91006,-12.51565,0,False,RSEM,50,75,0.86163,0.93173,False
True,0.93515,True,3454.00000,0,0.93061,-22.87448,10,False,RSEM,50,75,0.90214,0.74724,False
True,0.92724,True,5511.00000,1,0.90386,-23.51301,10,False,RSEM,50,75,0.88278,0.72630,False
True,0.92216,True,4278.00000,2,0.89073,-23.90656,10,False,RSEM,50,75,0.87564,0.71208,False
True,0.92846,True,2488.00000,3,0.87295,-24.89653,10,False,RSEM,50,75,0.85008,0.70743,False
True,0.92317,True,3176.00000,4,0.82458,-30.12218,10,False,RSEM,50,75,0.82116,0.69443,False
True,0.88586,True,3417.00000,0,0.96476,-22.14098,0,False,RSEM,50,100,0.92713,0.97145,False
True,0.86477,True,5391.00000,1,0.95455,-21.71244,0,False,RSEM,50,100,0.90762,0.95938,False
True,0.86249,True,4356.00000,2,0.94223,-21.77589,0,False,RSEM,50,100,0.89164,0.94780,False
True,0.86066,True,2598.00000,3,0.93950,-21.93548,0,False,RSEM,50,100,0.87760,0.94266,False
True,0.86231,True,3123.00000,4,0.92323,-24.38331,0,False,RSEM,50,100,0.84470,0.93635,False
True,0.96596,True,3555.00000,0,0.92967,-32.00927,10,False,RSEM,50,100,0.90549,0.77388,False
True,0.96332,True,5425.00000,1,0.91996,-32.17515,10,False,RSEM,50,100,0.88756,0.76121,False
True,0.95421,True,4302.00000,2,0.90924,-32.71129,10,False,RSEM,50,100,0.87029,0.74754,False
True,0.95745,True,2703.00000,3,0.89557,-33.57264,10,False,RSEM,50,100,0.85128,0.73286,False
True,0.95301,True,3086.00000,4,0.87202,-36.87080,10,False,RSEM,50,100,0.82923,0.71946,False
True,0.79357,True,3454.00000,0,0.96218,-19.07249,0,False,Kallisto,50,50,0.92965,0.96697,False
True,0.77055,True,5426.00000,1,0.95239,-15.51133,0,False,Kallisto,50,50,0.91872,0.94680,False
True,0.77651,True,4300.00000,2,0.94060,-13.06933,0,False,Kallisto,50,50,0.91279,0.93438,False
True,0.78479,True,2616.00000,3,0.93454,-14.23845,0,False,Kallisto,50,50,0.89335,0.92550,False
True,0.80804,True,3136.00000,4,0.91369,-17.16432,0,False,Kallisto,50,50,0.87404,0.90914,False
True,0.88441,True,3452.00000,0,0.92634,-29.11898,10,False,Kallisto,50,50,0.92149,0.72950,False
True,0.86482,True,5393.00000,1,0.90121,-27.56629,10,False,Kallisto,50,50,0.89357,0.71067,False
True,0.85928,True,4349.00000,2,0.89899,-26.14965,10,False,Kallisto,50,50,0.87445,0.69461,False
True,0.86943,True,2604.00000,3,0.87468,-26.29439,10,False,Kallisto,50,50,0.86598,0.68513,False
True,0.87017,True,3104.00000,4,0.83212,-29.49814,10,False,Kallisto,50,50,0.83473,0.67615,False
True,0.79821,True,3568.00000,0,0.96777,-16.67907,0,False,Kallisto,50,75,0.93077,0.96622,False
True,0.77561,True,5428.00000,1,0.95482,-13.25227,0,False,Kallisto,50,75,0.91599,0.95074,False
True,0.79030,True,4411.00000,2,0.94408,-14.00229,0,False,Kallisto,50,75,0.89436,0.93562,False
True,0.78277,True,2495.00000,3,0.93436,-9.23714,0,False,Kallisto,50,75,0.88216,0.93411,False
True,0.81076,True,3086.00000,4,0.92076,-14.34100,0,False,Kallisto,50,75,0.87330,0.92094,False
True,0.89056,True,3454.00000,0,0.93431,-28.96790,10,False,Kallisto,50,75,0.91170,0.72930,False
True,0.86209,True,5511.00000,1,0.90446,-26.57885,10,False,Kallisto,50,75,0.89421,0.70317,False
True,0.85297,True,4278.00000,2,0.89083,-25.64604,10,False,Kallisto,50,75,0.88640,0.68683,False
True,0.86133,True,2488.00000,3,0.87075,-25.31727,10,False,Kallisto,50,75,0.86174,0.68369,False
True,0.87752,True,3176.00000,4,0.82665,-28.50221,10,False,Kallisto,50,75,0.83375,0.66981,False
True,0.79807,True,3417.00000,0,0.96562,-18.15764,0,False,Kallisto,50,100,0.93708,0.96649,False
True,0.77500,True,5391.00000,1,0.95502,-14.20722,0,False,Kallisto,50,100,0.91894,0.94942,False
True,0.78168,True,4356.00000,2,0.94480,-13.34690,0,False,Kallisto,50,100,0.90037,0.93492,False
True,0.79061,True,2598.00000,3,0.94320,-12.59933,0,False,Kallisto,50,100,0.89030,0.92772,False
True,0.81108,True,3123.00000,4,0.92762,-14.37657,0,False,Kallisto,50,100,0.86103,0.91571,False
True,0.88045,True,3555.00000,0,0.92923,-27.47081,10,False,Kallisto,50,100,0.91336,0.73361,False
True,0.85475,True,5425.00000,1,0.91388,-24.30634,10,False,Kallisto,50,100,0.90009,0.71641,False
True,0.85030,True,4302.00000,2,0.90452,-24.73437,10,False,Kallisto,50,100,0.88168,0.69913,False
True,0.83611,True,2703.00000,3,0.89097,-24.18525,10,False,Kallisto,50,100,0.86792,0.68799,False
True,0.86876,True,3086.00000,4,0.86093,-26.38341,10,False,Kallisto,50,100,0.84251,0.67472,False
