bias,error-frac,errors,expressed-tpms,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded,unique sequence percentage
True,0.91612,True,1061.00000,0.88369,-17.50118,10,False,RSEM,10,75,0.91706,0.60513,True,3
True,0.91423,True,1096.00000,0.91416,-18.70207,10,False,RSEM,10,75,0.91880,0.64695,True,4
True,0.81719,True,13216.00000,0.89718,-22.19235,0,False,RSEM,10,100,0.75318,0.93825,True,0
True,0.74033,True,2095.00000,0.95237,-16.42418,0,False,RSEM,10,100,0.78616,0.96149,True,1
True,0.69056,True,1451.00000,0.96319,-13.38285,0,False,RSEM,10,100,0.83253,0.97414,True,2
True,0.66322,True,1063.00000,0.98053,-13.00171,0,False,RSEM,10,100,0.85419,0.98497,True,3
True,0.70529,True,1096.00000,0.98725,-15.14674,0,False,RSEM,10,100,0.88960,0.98858,True,4
True,0.94636,True,13143.00000,0.86515,-34.47286,10,False,RSEM,10,100,0.74526,0.82885,True,0
True,0.91462,True,2202.00000,0.92065,-24.55125,10,False,RSEM,10,100,0.82516,0.77873,True,1
True,0.90095,True,1474.00000,0.92597,-20.31202,10,False,RSEM,10,100,0.87313,0.70878,True,2
True,0.88740,True,1048.00000,0.92533,-19.28825,10,False,RSEM,10,100,0.89027,0.64789,True,3
True,0.90821,True,1133.00000,0.92474,-22.85846,10,False,RSEM,10,100,0.90203,0.69354,True,4
True,0.84149,True,13009.00000,0.90060,-26.81980,0,False,Kallisto,10,50,0.80329,0.92914,True,0
True,0.73840,True,2133.00000,0.95405,-11.09069,0,False,Kallisto,10,50,0.86170,0.94858,True,1
True,0.72892,True,1435.00000,0.96920,-10.06308,0,False,Kallisto,10,50,0.89756,0.96459,True,2
True,0.74905,True,1056.00000,0.97168,-10.05829,0,False,Kallisto,10,50,0.90530,0.97747,True,3
True,0.77039,True,1128.00000,0.98654,-14.99958,0,False,Kallisto,10,50,0.92819,0.97968,True,4
True,0.91138,True,13236.00000,0.85049,-36.75777,10,False,Kallisto,10,50,0.77554,0.78349,True,0
True,0.83979,True,2116.00000,0.90505,-19.16354,10,False,Kallisto,10,50,0.86531,0.71231,True,1
True,0.81669,True,1462.00000,0.90429,-14.87817,10,False,Kallisto,10,50,0.89124,0.65250,True,2
True,0.80527,True,1063.00000,0.90307,-8.80516,10,False,Kallisto,10,50,0.92944,0.60772,True,3
True,0.81195,True,1138.00000,0.93257,-15.43644,10,False,Kallisto,10,50,0.94025,0.64226,True,4
True,0.83827,True,13263.00000,0.91863,-24.59585,0,False,Kallisto,10,75,0.77841,0.93454,True,0
True,0.76905,True,2126.00000,0.96402,-12.69870,0,False,Kallisto,10,75,0.82220,0.95883,True,1
True,0.78010,True,1437.00000,0.96225,-10.44661,0,False,Kallisto,10,75,0.85734,0.96912,True,2
True,0.76243,True,1086.00000,0.98218,-8.47483,0,False,Kallisto,10,75,0.88306,0.97866,True,3
True,0.78508,True,1126.00000,0.98397,-12.98491,0,False,Kallisto,10,75,0.91030,0.98066,True,4
True,0.91494,True,13285.00000,0.86818,-37.84579,10,False,Kallisto,10,75,0.76515,0.78851,True,0
True,0.86119,True,2118.00000,0.91443,-20.92774,10,False,Kallisto,10,75,0.85600,0.71419,True,1
True,0.83887,True,1415.00000,0.91157,-17.07861,10,False,Kallisto,10,75,0.88339,0.65874,True,2
True,0.83883,True,1061.00000,0.89612,-12.96537,10,False,Kallisto,10,75,0.91423,0.60272,True,3
True,0.85128,True,1096.00000,0.91863,-17.92162,10,False,Kallisto,10,75,0.92336,0.64337,True,4
True,0.83611,True,13216.00000,0.91743,-23.07275,0,False,Kallisto,10,100,0.77035,0.93836,True,0
True,0.78186,True,2095.00000,0.95886,-11.62278,0,False,Kallisto,10,100,0.79952,0.96163,True,1
True,0.78015,True,1451.00000,0.96954,-8.68892,0,False,Kallisto,10,100,0.84838,0.97234,True,2
True,0.76952,True,1063.00000,0.98274,-8.17623,0,False,Kallisto,10,100,0.85983,0.98341,True,3
True,0.79836,True,1096.00000,0.98185,-14.35691,0,False,Kallisto,10,100,0.89142,0.98542,True,4
True,0.91699,True,13143.00000,0.87694,-37.41620,10,False,Kallisto,10,100,0.76261,0.79954,True,0
True,0.85241,True,2202.00000,0.92086,-21.33232,10,False,Kallisto,10,100,0.83742,0.73690,True,1
True,0.84735,True,1474.00000,0.92319,-17.34770,10,False,Kallisto,10,100,0.87653,0.67778,True,2
True,0.79866,True,1048.00000,0.93035,-13.16842,10,False,Kallisto,10,100,0.89027,0.62539,True,3
True,0.86231,True,1133.00000,0.92670,-22.25052,10,False,Kallisto,10,100,0.90644,0.67570,True,4
True,0.92090,True,13009.00000,0.87959,-45.35271,0,False,Express,10,50,0.79053,0.88924,True,0
True,0.85326,True,2133.00000,0.92537,-31.91135,0,False,Express,10,50,0.79137,0.95666,True,1
True,0.85505,True,1435.00000,0.93662,-30.20189,0,False,Express,10,50,0.84111,0.97734,True,2
True,0.83807,True,1056.00000,0.95551,-27.29974,0,False,Express,10,50,0.86174,0.99136,True,3
True,0.83777,True,1128.00000,0.97333,-26.86062,0,False,Express,10,50,0.89450,0.99185,True,4
True,0.96132,True,13236.00000,0.81081,-58.16895,10,False,Express,10,50,0.75718,0.73978,True,0
True,0.92864,True,2116.00000,0.85133,-36.62948,10,False,Express,10,50,0.82892,0.68467,True,1
True,0.92818,True,1462.00000,0.85128,-30.00855,10,False,Express,10,50,0.85841,0.60178,True,2
True,0.91816,True,1063.00000,0.83741,-23.82342,10,False,Express,10,50,0.90122,0.52418,True,3
True,0.92619,True,1138.00000,0.89245,-29.45435,10,False,Express,10,50,0.90861,0.55909,True,4
True,0.90010,True,13263.00000,0.90238,-39.95459,0,False,Express,10,75,0.77728,0.89257,True,0
True,0.85278,True,2126.00000,0.93628,-27.90994,0,False,Express,10,75,0.77611,0.96383,True,1
True,0.83994,True,1437.00000,0.93406,-25.22272,0,False,Express,10,75,0.80654,0.98050,True,2
True,0.82044,True,1086.00000,0.96194,-21.70494,0,False,Express,10,75,0.83517,0.98976,True,3
True,0.80462,True,1126.00000,0.97177,-20.05236,0,False,Express,10,75,0.87833,0.99088,True,4
True,0.95040,True,13285.00000,0.83801,-54.17316,10,False,Express,10,75,0.74392,0.74787,True,0
True,0.91643,True,2118.00000,0.86728,-34.82841,10,False,Express,10,75,0.80406,0.69841,True,1
True,0.91873,True,1415.00000,0.86833,-28.07631,10,False,Express,10,75,0.85230,0.62120,True,2
True,0.90575,True,1061.00000,0.84267,-22.89631,10,False,Express,10,75,0.89444,0.54856,True,3
True,0.91515,True,1096.00000,0.87581,-24.53369,10,False,Express,10,75,0.90602,0.57292,True,4
True,0.88582,True,13216.00000,0.90767,-36.46317,0,False,Express,10,100,0.77467,0.89464,True,0
True,0.85728,True,2095.00000,0.93271,-24.43997,0,False,Express,10,100,0.76134,0.96541,True,1
True,0.82977,True,1451.00000,0.94694,-19.89408,0,False,Express,10,100,0.79738,0.98089,True,2
True,0.80997,True,1063.00000,0.96659,-17.59477,0,False,Express,10,100,0.82502,0.99092,True,3
True,0.82208,True,1096.00000,0.97217,-18.63311,0,False,Express,10,100,0.86679,0.99064,True,4
True,0.94286,True,13143.00000,0.85450,-50.90273,10,False,Express,10,100,0.74420,0.76345,True,0
True,0.89101,True,2202.00000,0.88891,-34.29606,10,False,Express,10,100,0.79110,0.73475,True,1
True,0.89891,True,1474.00000,0.87959,-27.32048,10,False,Express,10,100,0.82836,0.65132,True,2
True,0.87786,True,1048.00000,0.87995,-23.44655,10,False,Express,10,100,0.86737,0.57996,True,3
True,0.91262,True,1133.00000,0.88398,-24.90383,10,False,Express,10,100,0.88173,0.61762,True,4
True,0.91206,True,13009.00000,0.82434,-42.67170,0,False,Sailfish,10,50,0.77377,0.89974,True,0
True,0.84576,True,2133.00000,0.91969,-24.13254,0,False,Sailfish,10,50,0.85326,0.90925,True,1
True,0.84111,True,1435.00000,0.94127,-23.93039,0,False,Sailfish,10,50,0.89059,0.94035,True,2
True,0.81534,True,1056.00000,0.95800,-22.70803,0,False,Sailfish,10,50,0.89867,0.96189,True,3
True,0.83422,True,1128.00000,0.97883,-26.58524,0,False,Sailfish,10,50,0.92287,0.96904,True,4
True,0.96411,True,13236.00000,0.76943,-54.25671,10,False,Sailfish,10,50,0.75438,0.75630,True,0
True,0.94187,True,2116.00000,0.86050,-33.50510,10,False,Sailfish,10,50,0.86153,0.65488,True,1
True,0.92544,True,1462.00000,0.87449,-29.85773,10,False,Sailfish,10,50,0.88988,0.60875,True,2
True,0.92004,True,1063.00000,0.87335,-25.54215,10,False,Sailfish,10,50,0.93133,0.55567,True,3
True,0.92531,True,1138.00000,0.91862,-31.20487,10,False,Sailfish,10,50,0.93585,0.61168,True,4
True,0.89158,True,13263.00000,0.86602,-37.16166,0,False,Sailfish,10,75,0.76152,0.91107,True,0
True,0.81326,True,2126.00000,0.93541,-23.79393,0,False,Sailfish,10,75,0.81703,0.92452,True,1
True,0.80167,True,1437.00000,0.94522,-20.70077,0,False,Sailfish,10,75,0.85456,0.95077,True,2
True,0.79742,True,1086.00000,0.97176,-19.55717,0,False,Sailfish,10,75,0.87753,0.96528,True,3
True,0.81883,True,1126.00000,0.97924,-22.22344,0,False,Sailfish,10,75,0.91030,0.97209,True,4
True,0.95446,True,13285.00000,0.81407,-50.00414,10,False,Sailfish,10,75,0.75198,0.76275,True,0
True,0.92210,True,2118.00000,0.87921,-30.92350,10,False,Sailfish,10,75,0.85316,0.66112,True,1
True,0.90459,True,1415.00000,0.88513,-27.16309,10,False,Sailfish,10,75,0.89046,0.61636,True,2
True,0.89821,True,1061.00000,0.87242,-23.89374,10,False,Sailfish,10,75,0.91800,0.56501,True,3
True,0.91332,True,1096.00000,0.89325,-27.71715,10,False,Sailfish,10,75,0.92245,0.61447,True,4
True,0.86357,True,13216.00000,0.88125,-31.32602,0,False,Sailfish,10,100,0.75787,0.91967,True,0
True,0.80095,True,2095.00000,0.93459,-20.08189,0,False,Sailfish,10,100,0.79379,0.93610,True,1
True,0.77739,True,1451.00000,0.95785,-15.67284,0,False,Sailfish,10,100,0.84080,0.95651,True,2
True,0.75071,True,1063.00000,0.97575,-14.97758,0,False,Sailfish,10,100,0.85889,0.97093,True,3
True,0.79745,True,1096.00000,0.98057,-19.65872,0,False,Sailfish,10,100,0.88960,0.98156,True,4
True,0.94461,True,13143.00000,0.83732,-44.88400,10,False,Sailfish,10,100,0.75295,0.77854,True,0
True,0.89782,True,2202.00000,0.88864,-25.86956,10,False,Sailfish,10,100,0.84741,0.69457,True,1
True,0.88942,True,1474.00000,0.90396,-22.12735,10,False,Sailfish,10,100,0.88060,0.64381,True,2
True,0.87214,True,1048.00000,0.91474,-20.34129,10,False,Sailfish,10,100,0.89313,0.59213,True,3
True,0.90556,True,1133.00000,0.91328,-27.37529,10,False,Sailfish,10,100,0.90644,0.64984,True,4
True,0.85325,True,13002.00000,0.87889,-25.34766,0,False,Cufflinks,50,50,0.86448,0.91138,False,0
True,0.77131,True,2182.00000,0.94837,-7.67284,0,False,Cufflinks,50,50,0.92896,0.93599,False,1
True,0.74694,True,1470.00000,0.96087,-5.63591,0,False,Cufflinks,50,50,0.94150,0.95843,False,2
True,0.77583,True,1084.00000,0.97934,-4.46515,0,False,Cufflinks,50,50,0.95941,0.97041,False,3
True,0.79481,True,1194.00000,0.94750,-8.92488,0,False,Cufflinks,50,50,0.95059,0.98354,False,4
True,0.87741,True,13101.00000,0.85396,-31.51379,10,False,Cufflinks,50,50,0.85200,0.78134,False,0
True,0.79740,True,2078.00000,0.91221,-12.26049,10,False,Cufflinks,50,50,0.93600,0.70197,False,1
True,0.79011,True,1496.00000,0.92623,-8.23279,10,False,Cufflinks,50,50,0.95254,0.67851,False,2
True,0.77512,True,1085.00000,0.92713,-7.33850,10,False,Cufflinks,50,50,0.96221,0.67691,False,3
True,0.82137,True,1142.00000,0.89627,-13.59604,10,False,Cufflinks,50,50,0.93870,0.74121,False,4
True,0.83481,True,13052.00000,0.89407,-21.94180,0,False,Cufflinks,50,75,0.86224,0.91973,False,0
True,0.77260,True,2212.00000,0.94765,-5.42461,0,False,Cufflinks,50,75,0.92541,0.94254,False,1
True,0.75655,True,1450.00000,0.96089,-1.98904,0,False,Cufflinks,50,75,0.93931,0.96263,False,2
True,0.76804,True,1095.00000,0.97821,2.85753,0,False,Cufflinks,50,75,0.96347,0.97265,False,3
True,0.77778,True,1179.00000,0.95910,-5.84690,0,False,Cufflinks,50,75,0.96098,0.98733,False,4
True,0.87296,True,13090.00000,0.86263,-30.48901,10,False,Cufflinks,50,75,0.84714,0.79415,False,0
True,0.78377,True,2132.00000,0.90790,-11.98699,10,False,Cufflinks,50,75,0.93011,0.71369,False,1
True,0.76111,True,1440.00000,0.93307,-9.17250,10,False,Cufflinks,50,75,0.93958,0.68842,False,2
True,0.76247,True,1103.00000,0.92117,-3.80607,10,False,Cufflinks,50,75,0.95830,0.67351,False,3
True,0.80035,True,1142.00000,0.92968,-12.20641,10,False,Cufflinks,50,75,0.95447,0.74301,False,4
True,0.83926,True,13102.00000,0.90284,-21.42783,0,False,Cufflinks,50,100,0.86659,0.92379,False,0
True,0.77212,True,2159.00000,0.96066,-5.32868,0,False,Cufflinks,50,100,0.92960,0.94648,False,1
True,0.75372,True,1478.00000,0.96226,-2.97008,0,False,Cufflinks,50,100,0.93843,0.96633,False,2
True,0.76923,True,1053.00000,0.96515,-0.97683,0,False,Cufflinks,50,100,0.95916,0.97720,False,3
True,0.78225,True,1093.00000,0.96116,-5.76525,0,False,Cufflinks,50,100,0.95608,0.98515,False,4
True,0.86175,True,13150.00000,0.88133,-28.29928,10,False,Cufflinks,50,100,0.84616,0.81584,False,0
True,0.76593,True,2213.00000,0.93670,-6.91364,10,False,Cufflinks,50,100,0.93583,0.75101,False,1
True,0.77846,True,1467.00000,0.93252,-4.32096,10,False,Cufflinks,50,100,0.94751,0.71693,False,2
True,0.74709,True,1115.00000,0.93706,-3.30505,10,False,Cufflinks,50,100,0.95426,0.71010,False,3
True,0.79840,True,1126.00000,0.92865,-9.36108,10,False,Cufflinks,50,100,0.94849,0.76098,False,4
True,0.97747,True,13002.00000,0.85681,-61.16476,0,False,Salmon,50,50,0.82287,0.88509,False,0
True,0.95921,True,2182.00000,0.92983,-49.25056,0,False,Salmon,50,50,0.88268,0.90269,False,1
True,0.95782,True,1470.00000,0.94258,-46.69363,0,False,Salmon,50,50,0.91361,0.92300,False,2
True,0.96033,True,1084.00000,0.96810,-44.94536,0,False,Salmon,50,50,0.91421,0.93485,False,3
True,0.95226,True,1194.00000,0.96959,-48.60144,0,False,Salmon,50,50,0.92462,0.95816,False,4
True,0.98076,True,13101.00000,0.81411,-66.73178,10,False,Salmon,50,50,0.80704,0.72699,False,0
True,0.97546,True,2078.00000,0.86711,-51.33714,10,False,Salmon,50,50,0.90616,0.60218,False,1
True,0.95588,True,1496.00000,0.88437,-47.70819,10,False,Salmon,50,50,0.92313,0.55643,False,2
True,0.95484,True,1085.00000,0.85983,-44.62791,10,False,Salmon,50,50,0.94470,0.50946,False,3
True,0.97723,True,1142.00000,0.88421,-47.54931,10,False,Salmon,50,50,0.93783,0.57893,False,4
True,0.96001,True,13052.00000,0.87437,-52.84656,0,False,Salmon,50,75,0.83382,0.89409,False,0
True,0.93038,True,2212.00000,0.93602,-39.89541,0,False,Salmon,50,75,0.90145,0.91018,False,1
True,0.92069,True,1450.00000,0.94934,-36.06776,0,False,Salmon,50,75,0.92207,0.93329,False,2
True,0.91781,True,1095.00000,0.96707,-32.88760,0,False,Salmon,50,75,0.93607,0.93603,False,3
True,0.91942,True,1179.00000,0.97671,-39.68295,0,False,Salmon,50,75,0.93808,0.96186,False,4
True,0.97403,True,13090.00000,0.82585,-60.69618,10,False,Salmon,50,75,0.81925,0.72330,False,0
True,0.95403,True,2132.00000,0.87174,-44.37884,10,False,Salmon,50,75,0.92355,0.59635,False,1
True,0.94444,True,1440.00000,0.89512,-41.26818,10,False,Salmon,50,75,0.92361,0.54987,False,2
True,0.95195,True,1103.00000,0.87606,-35.42557,10,False,Salmon,50,75,0.95376,0.51519,False,3
True,0.95884,True,1142.00000,0.90747,-41.26769,10,False,Salmon,50,75,0.95096,0.57713,False,4
True,0.94398,True,13102.00000,0.88827,-48.93820,0,False,Salmon,50,100,0.84537,0.89621,False,0
True,0.91200,True,2159.00000,0.94100,-36.36858,0,False,Salmon,50,100,0.90875,0.91589,False,1
True,0.90392,True,1478.00000,0.95951,-33.20591,0,False,Salmon,50,100,0.91746,0.93076,False,2
True,0.87085,True,1053.00000,0.96071,-29.92498,0,False,Salmon,50,100,0.95157,0.94392,False,3
True,0.90668,True,1093.00000,0.96573,-34.79742,0,False,Salmon,50,100,0.95151,0.96025,False,4
True,0.97346,True,13150.00000,0.85182,-58.44532,10,False,Salmon,50,100,0.82753,0.73014,False,0
True,0.95120,True,2213.00000,0.89953,-39.27956,10,False,Salmon,50,100,0.93719,0.61133,False,1
True,0.94888,True,1467.00000,0.89710,-35.42665,10,False,Salmon,50,100,0.94342,0.56931,False,2
True,0.94709,True,1115.00000,0.90434,-34.53976,10,False,Salmon,50,100,0.94170,0.53136,False,3
True,0.94938,True,1126.00000,0.90141,-38.86044,10,False,Salmon,50,100,0.95826,0.59395,False,4
True,0.62698,True,13002.00000,0.91969,-10.62004,0,False,RSEM,50,50,0.88056,0.92780,False,0
True,0.49679,True,2182.00000,0.97570,-6.09240,0,False,RSEM,50,50,0.93401,0.96333,False,1
True,0.44014,True,1470.00000,0.98249,-4.90131,0,False,RSEM,50,50,0.94762,0.97705,False,2
True,0.39760,True,1084.00000,0.99556,-4.54308,0,False,RSEM,50,50,0.95849,0.98663,False,3
True,0.30821,True,1194.00000,0.98974,-5.45609,0,False,RSEM,50,50,0.96147,0.99024,False,4
True,0.95787,True,13101.00000,0.87373,-31.28039,10,False,RSEM,50,50,0.83726,0.75463,False,0
True,0.93600,True,2078.00000,0.91327,-21.80358,10,False,RSEM,50,50,0.93311,0.63231,False,1
True,0.92914,True,1496.00000,0.92422,-20.00154,10,False,RSEM,50,50,0.94184,0.56905,False,2
True,0.90968,True,1085.00000,0.89675,-18.47169,10,False,RSEM,50,50,0.96406,0.51131,False,3
True,0.92907,True,1142.00000,0.91447,-19.21374,10,False,RSEM,50,50,0.96147,0.57131,False,4
True,0.63232,True,13052.00000,0.92668,-10.08084,0,False,RSEM,50,75,0.87412,0.93616,False,0
True,0.50723,True,2212.00000,0.97824,-5.17138,0,False,RSEM,50,75,0.92993,0.96749,False,1
True,0.50621,True,1450.00000,0.98437,-3.79457,0,False,RSEM,50,75,0.94276,0.97847,False,2
True,0.43014,True,1095.00000,0.99272,-2.58683,0,False,RSEM,50,75,0.96256,0.98390,False,3
True,0.39440,True,1179.00000,0.99469,-5.00145,0,False,RSEM,50,75,0.96607,0.99165,False,4
True,0.93835,True,13090.00000,0.87854,-28.33357,10,False,RSEM,50,75,0.83621,0.77015,False,0
True,0.91839,True,2132.00000,0.92140,-20.41612,10,False,RSEM,50,75,0.93058,0.65506,False,1
True,0.90000,True,1440.00000,0.93477,-18.28624,10,False,RSEM,50,75,0.93403,0.58678,False,2
True,0.87035,True,1103.00000,0.90188,-14.68370,10,False,RSEM,50,75,0.96646,0.53273,False,3
True,0.90193,True,1142.00000,0.92892,-16.53557,10,False,RSEM,50,75,0.97110,0.58862,False,4
True,0.89284,True,13102.00000,0.93068,-23.84745,0,False,RSEM,50,100,0.87086,0.94080,False,0
True,0.82955,True,2159.00000,0.98096,-18.10597,0,False,RSEM,50,100,0.92543,0.96941,False,1
True,0.80920,True,1478.00000,0.98670,-17.64775,0,False,RSEM,50,100,0.93843,0.98137,False,2
True,0.76923,True,1053.00000,0.98663,-15.78210,0,False,RSEM,50,100,0.96391,0.98881,False,3
True,0.80512,True,1093.00000,0.98884,-18.07538,0,False,RSEM,50,100,0.96340,0.99189,False,4
True,0.96578,True,13150.00000,0.90014,-35.96270,10,False,RSEM,50,100,0.83916,0.79411,False,0
True,0.95391,True,2213.00000,0.94538,-27.62008,10,False,RSEM,50,100,0.92996,0.70433,False,1
True,0.93388,True,1467.00000,0.93306,-24.82895,10,False,RSEM,50,100,0.94888,0.63519,False,2
True,0.93094,True,1115.00000,0.93864,-23.68271,10,False,RSEM,50,100,0.95605,0.57708,False,3
True,0.95471,True,1126.00000,0.91558,-25.02333,10,False,RSEM,50,100,0.96536,0.62476,False,4
True,0.80888,True,13002.00000,0.92625,-20.69120,0,False,Kallisto,50,50,0.88856,0.92398,False,0
True,0.72594,True,2182.00000,0.97627,-5.53548,0,False,Kallisto,50,50,0.93905,0.95701,False,1
True,0.70748,True,1470.00000,0.98068,-3.85548,0,False,Kallisto,50,50,0.95238,0.97366,False,2
True,0.73524,True,1084.00000,0.99287,-3.76537,0,False,Kallisto,50,50,0.96402,0.98293,False,3
True,0.76214,True,1194.00000,0.98646,-9.71195,0,False,Kallisto,50,50,0.96482,0.98731,False,4
True,0.89680,True,13101.00000,0.88196,-34.11039,10,False,Kallisto,50,50,0.84978,0.74417,False,0
True,0.82002,True,2078.00000,0.92914,-16.20232,10,False,Kallisto,50,50,0.93888,0.64705,False,1
True,0.80949,True,1496.00000,0.93194,-11.86797,10,False,Kallisto,50,50,0.94853,0.59291,False,2
True,0.76774,True,1085.00000,0.90302,-8.79997,10,False,Kallisto,50,50,0.96682,0.53891,False,3
True,0.80736,True,1142.00000,0.91797,-12.83142,10,False,Kallisto,50,50,0.96060,0.59513,False,4
True,0.81122,True,13052.00000,0.93128,-18.94427,0,False,Kallisto,50,75,0.88063,0.92999,False,0
True,0.73734,True,2212.00000,0.97759,-3.01594,0,False,Kallisto,50,75,0.93264,0.96009,False,1
True,0.73172,True,1450.00000,0.98256,-1.61222,0,False,Kallisto,50,75,0.95103,0.97277,False,2
True,0.73607,True,1095.00000,0.99008,0.16933,0,False,Kallisto,50,75,0.96256,0.97920,False,3
True,0.77439,True,1179.00000,0.99089,-7.77041,0,False,Kallisto,50,75,0.97031,0.98928,False,4
True,0.89442,True,13090.00000,0.87978,-33.41008,10,False,Kallisto,50,75,0.85065,0.74078,False,0
True,0.82083,True,2132.00000,0.91463,-17.90964,10,False,Kallisto,50,75,0.93293,0.63339,False,1
True,0.80347,True,1440.00000,0.94000,-13.58168,10,False,Kallisto,50,75,0.94167,0.57898,False,2
True,0.77969,True,1103.00000,0.90192,-7.44805,10,False,Kallisto,50,75,0.97371,0.53644,False,3
True,0.81524,True,1142.00000,0.93301,-12.48265,10,False,Kallisto,50,75,0.96935,0.59305,False,4
True,0.81178,True,13102.00000,0.93450,-19.50921,0,False,Kallisto,50,100,0.88391,0.92857,False,0
True,0.73182,True,2159.00000,0.98120,-3.77385,0,False,Kallisto,50,100,0.93654,0.95372,False,1
True,0.73207,True,1478.00000,0.98347,-3.73202,0,False,Kallisto,50,100,0.94587,0.96877,False,2
True,0.72745,True,1053.00000,0.98545,-2.02634,0,False,Kallisto,50,100,0.96771,0.97961,False,3
True,0.76212,True,1093.00000,0.98617,-6.77068,0,False,Kallisto,50,100,0.96981,0.98515,False,4
True,0.88966,True,13150.00000,0.89564,-32.23353,10,False,Kallisto,50,100,0.85361,0.74698,False,0
True,0.79485,True,2213.00000,0.93685,-13.66490,10,False,Kallisto,50,100,0.94126,0.64823,False,1
True,0.78391,True,1467.00000,0.93024,-9.26723,10,False,Kallisto,50,100,0.95297,0.59723,False,2
True,0.77399,True,1115.00000,0.92519,-8.07611,10,False,Kallisto,50,100,0.96143,0.54808,False,3
True,0.79485,True,1126.00000,0.91897,-11.52406,10,False,Kallisto,50,100,0.96892,0.60514,False,4
